,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
48,-246.34452947586902,-246.34359190740096,-246.3445164309151,-246.34357913766374,-246.34452709257545,-247.3298310886253,-245.09193802444634,-246.34300749269903,-246.20921134491562,-246.3435900825889,-246.34299464479722,1.0,1.0,1.0,1.0,1.0,1.0,0.9995325167171346,0.6110045907244452,0.6107182285316783,0.6110006054740733,0.6107143291884785,1.0,1.0,0.5349752824794882,0.5719883469730256,1.0,1.0,0.9999946691840316,1.0
49,-252.32852146103832,-252.3272848475952,-252.78649030946585,-252.26699241594957,-252.73093311169623,-252.690293314992,-247.72626405352014,-252.32609762380207,-252.12732643463409,-252.32727582102305,-252.66652171601993,1.0,0.7953409214687956,1.0,1.0,1.0,0.8177441017824378,0.8172386413886699,0.834530550689102,0.8340147143292393,1.0,0.8092475209915061,1.0,1.0,0.10026718709549265,0.11074431640045991,1.0,1.0,1.0,1.0
50,-234.98724946595442,-235.97733809252477,-234.98810521475016,-235.97735590182612,-235.27961295492813,-235.47493009228995,-232.8826542483054,-235.9559794497135,-235.90523719686064,-236.2540652797993,-235.95598998812835,0.6095438958053468,0.9995722171273244,0.6095384680540525,0.9999910953889761,1.0,0.8640006615574747,1.0,0.7836127569112263,1.0,0.7839481164885264,1.0,1.0,1.0,0.21509777200668626,0.22062486255441033,1.0,1.0,0.8643704244206892,0.7313873120027126
51,-236.06689851685385,-236.05365225298166,-236.06688740945168,-236.05364210936943,-236.06688596004298,-236.13941773682075,-234.04290035135878,-236.04565630582397,-235.9324578936941,-236.0536339170549,-236.04558690175233,1.0,1.0,1.0,1.0,1.0,1.0,0.9934049896404228,0.964389895736784,0.9580237195035176,0.9643845398184449,0.9580188606052809,1.0,1.0,0.3673728607854469,0.38876556754149444,1.0,1.0,1.0,1.0
52,-243.18872162585143,-243.18800318693496,-243.33190541024834,-243.33118728671587,-243.34844661134392,-243.30345079111098,-239.23108886596174,-243.18756725194208,-243.24801860866842,-243.18801791564377,-243.33082090681796,1.0,0.9309107302307877,0.931245044697969,0.9309105834336245,1.0,0.9232432903079796,0.922911702913306,0.9442497495469718,0.9439106175785511,1.0,1.0,1.0,1.0,0.13831256475525755,0.13419452248262959,0.9702265496998427,1.0,0.9917635067748038,1.0
53,-247.5760434224532,-247.58461650040212,-247.57603231874663,-247.58460683505447,-247.57602684397833,-247.71496780707633,-243.54169884512058,-247.58588148730092,-247.59630422941993,-247.58460232632788,-247.58587147888701,0.9957226351206817,1.0,0.9957274471350236,1.0,1.0,1.0,1.0,0.9328954033365687,0.9369028788057046,0.9328902240525302,0.9368983510706272,1.0,1.0,0.13237832979870953,0.13169025167436027,0.9948021845766182,0.9993677065324154,1.0,0.9899125305656928
54,-238.10424125189064,-238.45088645725144,-239.2036959167464,-239.58186729746078,-239.64049023068927,-241.3564847419316,-238.35350717701206,-238.40797481386065,-239.71943220610663,-240.02666562839633,-239.5374554042261,0.8408663053604251,0.5771071473338871,0.4776805751071629,0.5680814798523912,1.0,0.46388226907193575,0.5516718485622985,0.1966909143548991,0.23391461056414956,0.34082217706637247,0.4117624299685486,0.8828208714386134,1.0,0.9731336783378457,0.505118353122151,0.5190636850477881,1.0,0.8038061410519235,0.9612978430390988
55,-242.92478657480726,-244.04090375989017,-242.92476832444268,-244.04088733042346,-242.9247710419991,-242.96447015646618,-242.57381131394033,-244.21923425192165,-244.19503773636882,-244.04089004682567,-244.2192185155849,0.5723190905441645,1.0,0.5723237920121984,1.0,1.0,1.0,1.0,0.9803537619937261,1.0,0.9803448161277577,1.0,1.0,1.0,0.4392390553108405,0.44458535789043485,1.0,0.9146944114782135,0.9999986412227168,0.5298648276233501
56,-239.4012412458046,-240.03225848759934,-239.4012088091858,-240.03222662395729,-239.40118993815838,-241.1691136281379,-218.78016378858172,-239.960257999973,-239.91254492173834,-240.0322101109963,-239.5073436484493,0.7294177827773853,1.0,0.7294294038235252,1.0,1.0,1.0,1.0,0.41315345587716346,0.5664153872202149,0.4131467552809174,0.566406363263524,1.0,1.0,2.5165234338585355e-05,2.5772808225416626e-05,1.0,1.0,1.0,0.7743916761970834
57,-224.88124913207128,-224.8940524102821,-225.58739705107536,-225.60010569539708,-225.91603346761605,-226.00202985407446,-223.92799491083366,-224.8934266047237,-225.9633324541805,-225.92867087168509,-225.596553621928,0.9936188077318556,0.7025252330393783,0.6980753144636285,0.7025584751733238,1.0,0.5960729811780312,0.5999010652170459,0.5709861296217759,0.5746531015502536,0.8127624500425178,0.817943447922231,1.0,1.0,0.6171051507763006,0.36143654992312535,0.58569686133465,1.0,0.8484719881152226,0.9766279644354289
58,-221.23014996121333,-221.229214678238,-221.2301430879984,-221.22920891419307,-221.2301455627715,-221.28273906815434,-219.18691038724356,-221.22941960620557,-221.16783118609789,-221.2292125895525,-221.22539534279468,1.0,1.0,1.0,1.0,1.0,1.0,0.9995346660347042,0.9740481380900261,0.9735927392596698,0.9740447906746829,0.9735899333475606,1.0,1.0,0.3601428180200096,0.3714056567014244,1.0,0.9998975412654753,0.9999987626142239,1.0
