,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,gene_id,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
0,-171.6200644372321,-171.59408260896103,-173.8644483196242,-171.50060065357275,-174.12846412708626,-178.40086186582369,-171.4535839555957,-171.5941276401134,-173.06988669197335,-173.8389161464998,-173.8388221356946,Fcan01_15027,1.0,0.3255653917503455,1.0,1.0,1.0,0.2853040443945619,0.28162165464355793,0.03369523944723027,0.03326033848162562,0.10349760847144623,0.03174149047424616,1.0,1.0,0.9321403903117936,0.4456812056020175,0.4781266966158828,0.9999774846772826,0.8763340687432241,1.0
1,-96.0953423584362,-96.09569892523487,-96.08763131166594,-96.09629633494444,-96.0953193678047,-96.1114673598691,-96.02432631252137,-96.09545039784723,-95.94139498269129,-96.0960777371451,-96.09557356068984,Fcan01_15028,0.9998217324922049,1.0,0.9995231254866911,0.9997013397530684,1.0,1.0,1.0,0.9919699140692099,0.9921467816033334,0.9881527142483356,0.9924431849300102,1.0,1.0,0.9650628573029942,1.0,1.0,1.0,0.996163350748696,1.0
2,-188.04459646735552,-188.71133995808373,-188.0267148061395,-188.66904193333116,-188.02603564683523,-188.04469588440242,-188.69646206100083,-188.7113689765137,-187.19358904528872,-188.0648428549244,-188.66901415837197,Fcan01_15029,0.7165037876796477,1.0,0.7318185099509492,1.0,1.0,1.0,1.0,0.9999502927119996,1.0,0.991049754919978,1.0,0.7218536966637039,0.7154284911766984,0.9925742503766194,1.0,1.0,0.999985490890266,1.0,1.0
3,-37.34183959132227,-39.415720932043314,-44.2219308589294,-46.27501473743672,-44.221930884566575,-44.84381338734369,-39.67720199455536,-39.415720975174935,-46.27502799987539,-46.275032599846156,-46.27502167263708,Fcan01_15030,0.35453767211075765,0.03206322212769512,0.011486445705450925,0.03239837853355837,1.0,0.03206322171668989,0.09043671304603511,0.023494547688403058,0.06626812758296485,0.7327569136636849,1.0,0.3110874546669849,1.0,1.0,0.03692328110388966,0.032398164392209196,0.9999999784341898,0.9999999871814113,0.35824127837358327
4,-68.3271506001715,-71.47465917443904,-69.28994452515462,-72.58216834528122,-69.28994265552865,-69.28994442931906,-69.08534206814579,-71.47933588926512,-72.5817656574616,-72.58045069283523,-72.58272186139465,Fcan01_15031,0.20726558533686668,0.617919578115529,0.11913370173825649,0.5747876645542949,1.0,0.6179201557550462,1.0,0.6179196077248641,1.0,1.0,1.0,0.6844800815222256,1.0,0.3021000845970292,0.17408496494671177,0.5762493088306262,0.9976643744149128,1.0,0.1928367118125779
5,-48.00119865022697,-48.01865661263594,-48.00115115816084,-48.01863268057329,-48.00117038082905,-48.00119466887429,-44.45032863383415,-48.020383678104736,-49.11321446431424,-48.01862576719785,-48.02036000316585,Fcan01_15032,0.9913090057424806,1.0,0.9913208678480653,1.0,1.0,1.0,1.0,1.0,1.0,0.9999782448799193,1.0,1.0,1.0,0.16779244293032086,0.09715545880965416,0.5790216598133675,0.9991368400026942,0.9999903887120815,0.5734858351092449
6,-58.857911978340155,-60.45482538486428,-61.487415522128316,-63.2726238418968,-61.48589248204286,-61.47558769037403,-55.56341172859413,-60.454589116978525,-63.271121986542994,-63.271325090550306,-63.27241622500853,Fcan01_15033,0.4500229474151427,0.26854097438398367,0.10999108831626456,0.24441217708571353,1.0,0.26874555160321134,0.5971818840502272,0.2701338084169303,0.6002667418817955,1.0,1.0,1.0,1.0,0.08667509475479594,0.021197858236785265,0.24456688852494538,1.0,1.0,0.4095833922882719
7,-38.37638825160735,-38.70826517525268,-38.86737502379492,-39.213928205185454,-38.86737650583166,-38.867376363108946,-38.76637623546338,-38.70826341798005,-39.10120808423267,-39.213928181460346,-39.213928170321566,Fcan01_15034,0.8470983614746649,0.7823184579583112,0.6578554998997886,0.7765987160624014,1.0,0.7823178782461787,0.9235266101616423,0.7823179340734453,0.9235266760657557,0.9999993303432118,1.0,0.8228396017207262,1.0,1.0,0.8458477294677565,0.8216240627499639,1.0,0.9999992589819061,0.8896601089980638
8,-60.98717134807805,-60.98712154209525,-63.16079801350631,-63.16074700844638,-63.16070985967002,-63.16079777280609,-60.73525069042785,-60.98332758775578,-63.15553335972379,-63.16074701701285,-63.160744467520516,Fcan01_15035,1.0,0.33728961273673896,0.33729821458487863,0.3372898149549303,1.0,0.33730447975103395,0.3372960799650662,0.3372896533295827,0.33728125391283253,1.0,0.9999746181422682,1.0,1.0,0.8833458767610354,0.29815513680055006,0.3375293241802357,1.0,1.0,1.0
9,-124.19721610570915,-124.18165927453254,-124.86921628723644,-124.19187230122031,-124.86931898489138,-125.6321946752374,-125.13813980831895,-124.18180803391886,-124.17133834707232,-124.18132709566873,-124.9504293787378,Fcan01_15036,1.0,0.7146230409542605,1.0,0.9949065027303654,1.0,0.7145863468411331,0.7090495588968423,0.48797588771777145,0.4841949324502046,0.6828437648276222,0.4866738041428086,0.6247136768178285,0.8741863066486453,1.0,1.0,1.0,0.9999256230729406,0.9999486524908593,1.0
10,-68.45846435343603,-82.26520326608113,-68.45843664236708,-82.26521403251166,-68.4584342981135,-68.45846286492429,-82.44627475707472,-82.23710211837107,-82.23711413293114,-82.26521601345166,-82.2371120403966,Fcan01_15037,0.0010043954544557555,1.0,0.0010043900475933641,0.9999946167992222,1.0,1.0,1.0,1.0,1.0,0.9999868888073474,1.0,0.0009174566732014027,0.0009174439614369007,1.0,1.0,0.9999939927380085,1.0,1.0,0.001018585970007127
11,-41.31701369199328,-41.32541955198144,-41.316981764349634,-41.325417955441594,-41.31701249880706,-41.33174846024863,-37.87091440215528,-41.326290202266364,-41.68060882431354,-41.31535045705505,-41.326287784630665,Fcan01_15038,0.9958058899553184,1.0,0.9958066848775268,1.0,1.0,1.0,1.0,0.9926596885211008,0.9968405474742082,0.9926438420051875,0.9968397517266987,1.0,1.0,0.17769478347378537,0.14884538281028786,0.8376463275988429,0.99956476959778,0.9999846328893626,0.8337696091960636
12,-30.039000520224704,-30.037148728973733,-30.39243488737145,-30.03713752633257,-30.03897574455698,-30.391829381460866,-29.65178015621919,-30.03680732493683,-30.03649305888129,-30.036849722307693,-30.036772801355966,Fcan01_15039,1.0,0.8380167559160744,1.0,1.0,1.0,1.0,0.9990869093295959,0.8382705063754252,0.837494714587133,1.0,0.83749002352389,1.0,1.0,0.8248831126193061,0.8250127391843889,1.0,1.0,1.0,1.0
13,-50.91204764560953,-50.913834350545784,-50.9120366380138,-50.913824189346826,-50.91203207940538,-50.912045072276754,-50.79758546702158,-50.914182754446784,-50.972670679571564,-50.91195042372971,-50.91190924958835,Fcan01_15040,0.9991070464523897,1.0,0.9991121225280241,1.0,1.0,1.0,1.0,1.0,1.0,0.9999957828774161,1.0,1.0,1.0,0.9433681743900661,0.9161798358092694,0.9711795041226874,0.9998258132217785,1.0,0.9701357196734391
14,-2.974910326156021,-2.9748611847702477,-2.9995434686728686,-2.999500099549408,-3.014284655212066,-3.1093176202616064,-2.4733207469037097,-2.974849258819404,-3.009323174569289,-3.0142441868640617,-2.999491397767571,Fcan01_15041,1.0,0.9877589672621228,0.9877803866146567,0.9877561164643063,1.0,0.9805053621904305,0.9804812707902749,0.9350047709811868,0.9349817975483493,0.946592035071916,0.9465715088610499,1.0,1.0,0.7782058073188082,0.7649068526332816,0.9829107485957398,1.0,0.9926565029403907,1.0
15,-36.29765183302197,-37.341721181657476,-36.29764664064777,-37.341721477499874,-33.667671278141825,-34.38244575648355,-37.33993343813884,-37.34172111528653,-36.93677199527906,-37.34172151673721,-37.3417214126203,Fcan01_15042,0.5933121220733293,1.0,0.5933120343098955,0.9999998520788121,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5938427041245384,0.5938411623997709,0.9991065607808584,1.0,1.0,1.0,1.0,0.19504004967290242
16,-82.27765730091443,-82.57294749390218,-85.06088349282433,-85.41218903077845,-85.0607323596621,-85.05810582191094,-82.62581789448936,-82.57298559070887,-85.40818731404144,-85.41210562339691,-85.41220081515172,Fcan01_15043,0.8627372490893576,0.24867384614786878,0.20861478431533542,0.24180569986462735,1.0,0.2486926382902554,0.28825999868761576,0.24901945314262325,0.288638810258245,1.0,1.0,0.8402294272258978,1.0,1.0,0.24878039740752902,0.2422946184540072,0.9999809517780743,1.0,0.8405259289371974
17,-75.32901570190072,-75.42278905368408,-75.3290133937628,-75.42278730354292,-75.32901427771986,-75.34159133909833,-74.632888153399,-75.42280638813534,-75.35277271569299,-75.42276200386345,-75.39945964894957,Fcan01_15044,0.9541955248205533,1.0,0.9541963598093529,1.0,1.0,1.0,1.0,0.993731908364381,1.0,0.9937307615298985,1.0,1.0,1.0,0.6737075816248794,0.6977165963105025,1.0,0.9999913328119315,0.9999995580215693,0.9881910603720686
18,-72.65694792420669,-73.19756783898785,-73.69420199199797,-74.2938280886923,-73.69421077940572,-73.6938199132793,-72.52503275915501,-73.19786453637309,-74.28233175453767,-74.2938280455731,-74.2935650009178,Fcan01_15045,0.7631429158872796,0.5953373651337314,0.4411192278041689,0.5780296437545971,1.0,0.5953347494033894,0.7801091211221092,0.5954511088669745,0.780261595136036,1.0,1.0,1.0,1.0,0.7143259639998233,0.4153434553839914,0.5814480731713878,0.9998516623105042,0.9999956063057769,0.7452314128457065
19,-36.08901320523,-36.08533162531151,-36.527009707450105,-36.51526426634311,-36.52695179330058,-36.52666040703383,-35.48626172198914,-36.08461307831203,-36.25716337389582,-36.52325139905963,-36.52261866603607,Fcan01_15046,1.0,0.8033231230761337,0.8080546952939655,0.8065686045344568,1.0,0.8033463853006674,0.8018689535787396,0.8034634358792541,0.8019857888899883,1.0,0.9943181328671804,1.0,1.0,0.7414291450839932,0.6801439405361966,0.9173417919242254,1.0,1.0,1.0
20,-33.74593442612945,-33.752355547303125,-33.74592522948899,-33.752351498491805,-33.74591925078931,-33.74592937288614,-33.06592696201781,-33.75364092161584,-34.10879729948135,-33.75234945371514,-33.75363268215048,Fcan01_15047,0.9967945877516462,1.0,0.996796605670294,1.0,1.0,1.0,1.0,1.0,1.0,0.9999979283035715,1.0,1.0,1.0,0.7090303264581227,0.5936679226463017,0.8372955295324246,0.9993575193227966,1.0,0.8340691016619027
21,-41.34378659251746,-41.337352551012316,-41.34371996567995,-41.338522142642034,-41.343661649507425,-41.34376808017291,-40.68993580793449,-41.34327599812843,-41.336405218480536,-41.34368831753028,-41.336728322667625,Fcan01_15048,1.0,1.0,1.0,0.9994153751448861,1.0,1.0,0.9968504211151316,1.0,0.9967973747997299,0.9999759430428956,0.9973804682114514,1.0,1.0,0.7213216713336248,0.7238039538258206,1.0,0.9970426580184182,1.0,1.0
22,-48.29450598766127,-48.86786600712725,-49.62646129553386,-48.86785721222793,-49.62646635758529,-49.626466407370515,-48.61218360086616,-48.86590220665832,-49.98547128794792,-49.62659498990271,-49.62661824321859,Fcan01_15049,0.7507519237135345,0.5137709918610383,0.7507552251145833,1.0,1.0,0.5137696914950921,0.684340159867685,0.5137696787060215,0.6843401428326696,0.9999974440849378,0.6843371334879595,0.8531338674327651,1.0,0.8808575979919844,0.5032622648156252,0.5713321494448922,1.0,0.9999974689774886,0.8356858908233751
23,-4.750661154528274,-4.7539469648304475,-4.7696705953279945,-4.989991475819863,-4.769670696113224,-4.769671157647224,-4.725843355880727,-4.754399284628647,-4.952088639287865,-4.970125171718877,-4.754406191531359,Fcan01_15050,0.9983584436788132,0.9905403066855394,0.8872174623085727,0.8886762744644086,1.0,0.9905402567696248,0.9921689579943057,0.9905400281856476,0.992168729034478,0.9999997188404248,1.0,1.0,1.0,0.9858234823677934,0.8930411293141743,0.9058834013257928,0.9997738656731223,0.9999999496073867,0.9128269360729205
24,-42.62092984580116,-42.62391497409703,-42.62089255724726,-42.61842815859595,-42.62091788316906,-42.768176029713686,-41.96814523499302,-42.617844987016895,-42.66636312041513,-42.62390285589822,-42.61794056042899,Fcan01_15051,0.9985085491719605,1.0,1.0,1.0,1.0,1.0,1.0,0.9290217836443725,0.9304094435794148,0.9290044628664138,0.9278604491649416,1.0,1.0,0.7226358304721676,0.7053162870158154,0.9760328194008374,1.0,0.9999873371192765,0.9775335957856554
25,-51.29019239962554,-51.56383098206683,-51.66193906515821,-51.957413652056914,-51.67060207867013,-51.656371493981965,-50.06669286383624,-51.56625223482621,-51.93497498077906,-51.9559957835975,-51.95401579487887,Fcan01_15052,0.8721278130455467,0.8303787701023747,0.7163326490863644,0.8213620049392394,1.0,0.8267897573775077,0.9480144366572664,0.8326935870373974,0.9547838912848776,1.0,1.0,1.0,1.0,0.4724706334090868,0.39292321869754143,0.8316352190239313,0.9987901061327981,0.9956778606894964,0.8761776156083799
26,-35.014152542906686,-35.94849865368545,-35.014151604638045,-35.948502461282374,-35.014138263521204,-35.01412060352325,-35.54680112853015,-35.94848809318623,-35.948495008556534,-35.94849186733887,-35.9484936508407,Fcan01_15053,0.6267716148206492,1.0,0.6267704215749481,0.9999980962033493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7661906170985875,0.766190257652357,0.8180404593225564,0.8180376308010955,0.9999965423208245,1.0,1.0,0.6267682822044282
27,-51.4103458787815,-51.41079343030714,-51.41087968594877,-51.410793709029235,-51.41019629936153,-51.41087949889186,-50.5577866912291,-51.407629046086015,-51.39956175961672,-51.40333394435345,-51.41076520844754,Fcan01_15054,0.9997762492731092,0.9997331320319566,0.9997761099432521,0.9999998606389607,1.0,1.0,1.0,0.9997332255354573,0.9999569666336011,1.0,0.9999571059886626,1.0,1.0,0.6538213189764958,0.656463927002451,1.0,1.0,1.0,1.0
28,-22.89260932618822,-22.888022115719423,-24.82511913860003,-22.888025765814803,-24.83762211361372,-25.129239087619396,-22.954388844598896,-22.887829192162997,-24.841556607165472,-24.83268766482587,-24.8200068366329,Fcan01_15055,1.0,0.3805054014163821,1.0,0.9999981749539756,1.0,0.3781340964675335,0.3772677999754266,0.3268300785138543,0.3260813183433846,0.858936764884997,0.3260819134578843,0.9695824547248589,1.0,1.0,0.3892303772284361,0.37649003200867376,1.0,0.9937680123855751,0.9980346869857919
29,-78.78462686936706,-78.79080814333668,-78.78654937815543,-78.79199662476364,-78.78659513253268,-78.7867427268975,-78.77650441283407,-78.7934575363823,-78.96430454109216,-78.79199248146261,-78.79344153569386,Fcan01_15056,0.9969141341171639,0.9990392074628218,0.9963219031321344,0.9994059358125623,1.0,0.9990163525158563,1.0,0.9989426306441264,1.0,0.99990333030178,1.0,1.0,1.0,0.9915592629805943,0.9103737366871565,0.9181233746438949,0.998676180500318,0.9999771230730539,0.9149785063780412
30,-53.88237818852619,-53.87907431433905,-54.3650191980538,-53.879047187389745,-54.365253875143424,-54.366343375113615,-53.24689447529036,-53.87830099735618,-53.548635814393606,-53.87902308032622,-54.36133109820449,Fcan01_15057,1.0,0.7855898007613032,1.0,1.0,1.0,0.7854976262051834,0.7842011047203502,0.785069842913065,0.7837740275159533,0.9993381306023392,0.7837633968888919,1.0,1.0,0.7292758226172957,0.8599589103389826,1.0,1.0,0.9998826683390866,1.0
31,-30.6550981822067,-31.970551917666143,-30.65525546369898,-31.970619296862765,-30.654966575028254,-30.65488615418755,-28.548298331585386,-31.970614224162148,-31.619164636098446,-31.97063620131553,-31.970636643723054,Fcan01_15058,0.51802754227053,0.9999213623459634,0.5180100904246916,0.9999663109691771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18065648095308603,0.21536238626000448,1.0,0.9999688472372548,1.0,0.617485908776763
