,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,gene_id,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
0,-63.9441496070487,-63.94419363113877,-63.94406592063427,-63.9561886094742,-63.944159353409674,-63.94410173742787,-63.6852523506621,-63.94457142989938,-63.844531325259595,-63.944528859800016,-63.94445900725009,Fcan01_25069,0.9999779881972268,1.0,0.9939985796871529,0.9940204598694681,1.0,0.9999951268313872,1.0,1.0,1.0,0.9999820917635551,1.0,1.0,1.0,0.8783944385230731,0.9234492015498923,1.0,0.9998111184600597,0.999953284703493,1.0
1,,,,,,,,,,,,Fcan01_25070,,,,,,,,,,,,,,,,,,,
2,-26.006034561648846,-26.006034649613866,-26.006039896916036,-26.003579306801726,-27.841136665419356,-27.841138680318807,-25.91257708748884,-26.005634513714767,-26.004565990764746,-26.0060378448554,-26.00603665148276,Fcan01_25071,0.9999999560174909,0.9999973323699632,1.0,1.0,1.0,0.39949618954344823,0.39949620711429384,0.3994957870713245,0.3994958046421524,0.3994968527811285,0.3990056559982472,1.0,1.0,0.9545371524434006,0.9550472611239919,1.0,1.0,0.3994972552543259,1.0
3,,,,,,,,,,,,Fcan01_25072,,,,,,,,,,,,,,,,,,,
4,-109.47536108035086,-109.48854833210487,-109.47505787227897,-109.47619552628095,-109.47484909116645,-109.47537646672237,-109.31701447847342,-109.48310314768506,-109.41012397481109,-109.47690510536475,-109.47596101686892,Fcan01_25073,0.9934280643754477,1.0,0.9995828640603571,1.0,1.0,1.0,1.0,0.9999923068438418,1.0,0.9998407154654291,1.0,1.0,1.0,0.9203103447192884,0.9545123013388104,1.0,1.0,1.0,1.0
5,-66.02422112392503,-66.03047314812821,-66.02614833487237,-66.03024266773087,-66.02614795456401,-66.02635750662117,-65.54597667535091,-66.02520278864716,-66.10367828966471,-66.03024344005183,-66.03025194483624,Fcan01_25074,0.9968788687870104,0.999036858644995,0.9969937559255778,1.0,1.0,0.9990370486160499,1.0,0.9989323789652239,1.0,0.9998954195945154,1.0,1.0,1.0,0.7869323003843796,0.7566527819742689,0.9615220796054241,1.0,1.0,0.9619765859419089
6,,,,,,,,,,,,Fcan01_25075,,,,,,,,,,,,,,,,,,,
7,-80.8467466836671,-80.84608336499417,-80.84669279369885,-80.8467307400893,-80.84667131764087,-80.84675556039065,-80.8993183994599,-80.84679670686481,-80.85036932630149,-80.8466566559812,-80.84673204160973,Fcan01_25076,1.0,1.0,1.0,0.9996763648335988,1.0,1.0,0.9997060668834569,0.999995561648079,0.9996639587762663,0.9999686171465532,0.9999875899263314,0.9740566080346227,0.974030362448374,1.0,1.0,0.9982152847832982,0.9996433926641984,1.0,0.9981527040251154
8,,,,,,,,,,,,Fcan01_25077,,,,,,,,,,,,,,,,,,,
9,-69.18229292848866,-69.46124672752126,-69.18223986238024,-69.46161403776208,-69.18219176138771,-69.69289435292035,-69.50268880454297,-69.46135239631138,-69.44410924079097,-69.4616170904743,-70.05859845364009,Fcan01_25078,0.8698131160760334,1.0,0.8696533851116205,0.9998163617431599,1.0,1.0,1.0,0.7746835061373861,0.8906321275450488,0.774662951690609,0.8907957117167491,0.8519751339979392,0.8519525287954166,1.0,1.0,1.0,0.9999471670006487,1.0,0.8772539694048574
