,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,gene_id,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
10,-24.248133990183675,-25.401852505377747,-25.133006454009518,-26.365986314548564,-25.133006531639808,-25.133006520578277,-21.193500845725623,-25.401838787524866,-25.964936006640585,-26.365986283161078,-26.36597617580395,Fcan01_05013,0.5616596274922674,0.6424693087007105,0.3468280475067104,0.6175057464166507,1.0,0.6424692837631718,1.0,0.6424692873165184,1.0,0.9999999667156209,1.0,1.0,1.0,0.12194697365569238,0.09202292203082318,0.7546142333194968,1.0,0.9999999611848559,0.6597035328698133
11,-58.814534556850845,-58.81336253569711,-60.37440700883025,-60.37404203029416,-60.43326412219861,-61.05745650612985,-59.598862995427055,-58.814014854774626,-60.43015176227573,-60.432364727203634,-60.37401597161724,Fcan01_05014,1.0,0.45843524662712654,0.45851891377367415,0.4582502955547548,1.0,0.44514073754362493,0.44487995678083514,0.3258034561616452,0.32561258782124974,0.7106858788862737,0.7105561981734572,0.6755931594227487,1.0,1.0,0.6599149054407789,0.44571816054086,0.9996738936454815,0.9710002466404704,1.0
12,-82.00449816066637,-82.00781301468811,-84.45549911773836,-84.45951991934646,-84.45549906302566,-84.45549551622264,-82.49815551812381,-82.0080169108715,-84.57342570350676,-84.60778231337008,-84.60777233282727,Fcan01_05015,0.9983439457627503,0.29361071768363484,0.29302103540819585,0.29350709908329553,1.0,0.29361072571575253,0.2940977675699024,0.2936112464059179,0.29409828912378916,1.0,1.0,0.7812745310123184,1.0,1.0,0.35429155869729545,0.27728639323470683,0.9998980571048335,1.0,0.9427413480487924
13,-44.07574578294748,-44.092024155121976,-44.25175054087617,-44.30389613636754,-44.25298360647446,-44.25298439639272,-44.304630747477006,-44.09227369198925,-44.300778040316345,-44.30411257017843,-44.30408991897218,Fcan01_05016,0.9918938474051644,0.9157586981634406,0.8921908813860375,0.8994822215301022,1.0,0.9151942768999122,0.9226736099776185,0.9151939154356479,0.922673245559324,0.999383262502529,1.0,0.8918632348962943,0.9739063758661876,1.0,1.0,0.9009980603385239,0.999875239349621,0.999383657218151,0.9763860605662915
14,-30.100587107488394,-30.20443209706812,-31.332057794012314,-31.45505818991282,-31.33205764608482,-31.332003041165365,-29.716500307670543,-30.204619182661872,-31.45459243844664,-31.455101679028814,-31.454943141959006,Fcan01_05017,0.949402447627613,0.5402434848042871,0.5080194517896568,0.535093893068326,1.0,0.540243524762721,0.5690353191238267,0.5402582749411561,0.5690508553997989,1.0,1.0,1.0,1.0,0.7834410671039291,0.4193513923129458,0.5352685861402716,0.9999064615781155,1.0,0.9405717008665535
15,-30.357284430796824,-30.355770910081418,-30.355601448380867,-30.35441873481065,-30.355598870082474,-30.357337306108207,-30.705814149085512,-28.657604784743768,-30.216479406621374,-30.35398493563096,-30.354417380535097,Fcan01_05018,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999735626937805,0.9992171086061166,0.9991324476776413,0.9985417785907849,0.8400743668120882,0.8393677489664167,1.0,1.0,0.458664023937007,1.0,1.0,1.0
16,-53.038617550585,-53.03573287142524,-53.03859141168468,-53.02895732455366,-53.03591513532885,-53.0364440859876,-53.03462742912615,-53.038557060009225,-53.028671472538974,-53.03570451803094,-53.02896420802517,Fcan01_05019,1.0,1.0,1.0,1.0,1.0,1.0,0.9999088722005849,1.0,0.999644455939596,1.0,0.9962636169981998,1.0,1.0,0.9980371135447462,1.0,1.0,0.9985889022440289,1.0,1.0
17,-12.41525038611428,-13.426774913591629,-17.370689932253498,-18.568780361440957,-17.370690122284856,-17.89654850532426,-13.134610779845872,-13.426686571799735,-18.569159584869624,-18.56917815965693,-18.569212990785616,Fcan01_05020,0.603045720298516,0.08393439702472155,0.04610817615964065,0.07645883986510423,1.0,0.08393438904963822,0.1391841219071906,0.06452845048742303,0.10700424249007283,0.7687962596361679,1.0,0.6978994808276621,1.0,0.8641249557047604,0.06605454740193453,0.07644096720718124,1.0,0.9999999049843257,0.5492317852084851
18,-57.79534949721341,-57.799945739566255,-57.79533318324883,-57.79356003298588,-57.79533728319822,-57.79534715479795,-56.895761774939615,-57.83351782139613,-57.89026394425841,-57.79993455367469,-57.79337939657054,Fcan01_05021,0.9977045174823412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.999993014249839,0.9991068382006263,1.0,1.0,0.6257038998435547,0.6082002548841912,0.9720256738630844,0.9833540596631813,0.9999979500274045,0.9536454421643181
19,-61.2189016193403,-61.17714975032155,-61.218650551206025,-61.176814414287975,-61.17726085664418,-61.21889941342988,-61.16179466706981,-61.21917071182841,-61.184755506364525,-61.17749472917342,-61.21891953576028,Fcan01_05022,1.0,1.0,1.0,1.0,1.0,1.0,0.9999444483817309,1.0,0.9793415395564853,0.9998755766293018,0.979177349067923,1.0,1.0,0.9717195719428149,0.9885852289058082,1.0,0.9792087016707174,1.0,0.9962596875995762
20,-40.39998274788567,-40.40011430110394,-41.44006315115206,-41.43987573871456,-41.43982777169015,-41.438485084813834,-39.8418215018209,-40.399576433680465,-41.3386870742078,-41.43964696342408,-41.43982847722958,Fcan01_05023,0.9999342255541,0.5944966477536159,0.594552358396712,0.5945914673210119,1.0,0.5945666180214548,0.5946057278837351,0.5949659104351845,0.5950050465624299,1.0,1.0,1.0,1.0,0.7566326108084744,0.473107432531099,0.6252802559297249,1.0,1.0,1.0
21,-36.30598634766028,-37.366966550737004,-36.306024168866884,-37.36707198824183,-36.305850740496226,-36.306024924979795,-37.180282481697816,-37.367033441090825,-37.36706866855826,-37.36706729084773,-37.367067264392574,Fcan01_05024,0.5883165641569961,0.9999810895755024,0.5882855496592392,0.9999472826371948,1.0,1.0,1.0,0.9999807115262676,1.0,0.999999621943616,1.0,0.6458757914273047,0.6458880054436655,0.9108514298614626,0.9108353865082127,0.9999823864214031,0.9999665553823731,1.0,0.5882466395394994
22,-69.84257878539805,-69.83673486648792,-69.84257407395893,-69.84249642450291,-69.84257293414555,-69.84257590416081,-68.93025571003608,-69.84248057945663,-69.83284097937803,-69.84249497888771,-69.84247649888164,Fcan01_05025,1.0,1.0,1.0,0.9971233664546716,1.0,1.0,0.9970852224080557,1.0,0.9970837417299924,0.9999990848994779,0.9999602609606673,1.0,1.0,0.6337425784294539,0.6368044638441772,1.0,0.9971312662189077,1.0,1.0
23,-65.45325743275671,-65.44656857863822,-68.60937860816944,-68.6025168034115,-68.65020777012268,-69.1723428773548,-65.22203336731721,-65.4457610413966,-68.61544344612406,-68.64330063460116,-68.61302460557425,Fcan01_05026,1.0,0.20637495646220264,0.20708422481078168,0.20639280357420103,1.0,0.20220461096329848,0.20152948197999562,0.15574383226879446,0.15522382842400378,0.7546643979417087,0.7520796545999665,1.0,1.0,0.8941660015014283,0.18328645183228273,0.2049803409260914,1.0,0.979792385808847,1.0
24,-48.137787371517504,-48.1334849894738,-48.16434662148228,-48.15589185935153,-48.16468693682776,-48.19794315505658,-48.20450038706315,-48.13343763024824,-47.884473724178946,-48.164610905139625,-48.15533323055345,Fcan01_05027,1.0,0.9868081602229388,0.9909886042940426,0.9888590898231485,1.0,0.9866402615279839,0.9845200911189738,0.9703699467724931,0.9682847392990481,0.9833420373756009,0.9791938500279348,0.9671936860507344,0.9801233157944568,1.0,1.0,1.0,1.0,0.9998298568032544,1.0
25,-31.01013197131178,-31.83134043522017,-31.010122515890345,-31.83125175557882,-31.01009938854682,-31.010131566751284,-28.956180076945373,-31.831340430861758,-31.630325793043596,-31.019849707997736,-31.020388142226693,Fcan01_05028,0.6632493725724906,1.0,0.663278781582724,1.0,1.0,1.0,1.0,1.0,1.0,0.9999954745797702,1.0,1.0,1.0,0.23750177616208806,0.26261325088460374,1.0,1.0,1.0,0.7333639330790632
26,-33.29350911559973,-33.293665809881475,-33.29328424556894,-33.293655603994125,-33.29351762794073,-33.293511054257266,-33.1040298048143,-33.29332715837256,-33.297111027464524,-33.29365396676474,-33.29223402581587,Fcan01_05029,0.9999216559281862,1.0,0.9999267584850945,1.0,1.0,0.9999957438385588,1.0,0.9999990306717033,1.0,0.9998866020858672,1.0,1.0,1.0,0.9096924744241575,0.9079730228633658,0.9981098540340458,1.0,0.9998833156222571,0.9982049133368909
27,-54.55492597266246,-55.124844306529894,-54.55491818106967,-55.124838024603406,-54.55491344703779,-54.55486449551515,-55.30296678898995,-55.12486716966637,-55.087106893348846,-55.12483381378078,-55.124865750031745,Fcan01_05030,0.7520449619942149,1.0,0.7520473241435082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6879628716267785,0.6879601914687228,1.0,1.0,1.0,0.9999885684971006,1.0,0.7663649986751322
28,-29.454533264442688,-29.4546642233675,-29.454603404862496,-29.450489893016766,-29.45460216931707,-29.645512181795084,-29.39125555750482,-29.449271504683992,-29.45429413495353,-29.454595890447678,-29.449183189060392,Fcan01_05031,0.9999345226813263,0.9999649304050485,1.0,1.0,1.0,0.9999655481562872,1.0,0.9089279429069304,0.9089874609685826,0.9089598197596365,0.9070922325106299,1.0,1.0,0.9714087188212805,0.9689722660345368,0.9974918355790545,1.0,1.0,1.0
29,-83.56388201834915,-83.5637603304333,-83.58760358182462,-83.58752643075098,-83.56391966583683,-83.56280489794489,-83.21897880786301,-83.55722578957597,-83.57441213370495,-83.58752806757371,-83.56376531903462,Fcan01_05032,1.0,0.9882092800644966,0.9882474015032383,0.988187274449124,1.0,0.9999811764333219,0.9999203354716182,1.0,1.0,1.0,1.0,1.0,1.0,0.8444046206973637,0.8371795939083546,0.9914436437083419,1.0,1.0,0.9947675035173925
30,-40.73740157725274,-40.73252510134864,-40.73734363647051,-40.74370790796394,-40.73737509511898,-40.74380748590903,-35.950631146753835,-40.74439707420447,-41.06164572641339,-40.73242634159499,-40.73196688812271,Fcan01_05033,1.0,1.0,0.996851800649365,0.9944241994937633,1.0,1.0,0.9975779410444756,0.9968021696579777,0.9943746893671344,0.9967732923275556,0.9999502122669037,1.0,1.0,0.09100116560280212,0.0776528295832067,0.8533168676337879,0.9940815967311872,0.9999842707994727,0.8503261343238064
31,-39.47152100224784,-39.47096342334916,-39.47151462514756,-39.45068241063086,-39.471513362101575,-39.471518668974284,-39.083469748073895,-39.46921902506597,-39.28957856072046,-39.46936739319651,-39.470906759886475,Fcan01_05034,1.0,1.0,1.0,1.0,1.0,1.0,0.9997250684244072,1.0,0.9997224157210859,0.9999979780886837,0.9896359515663669,1.0,1.0,0.8245853389182239,0.9020778934049021,1.0,1.0,1.0,1.0
32,-58.75070258194188,-58.74613202178338,-58.750694836073905,-58.74610482151752,-58.83990824805329,-58.8398206139222,-57.95011531088463,-58.74543331446708,-58.436568851952586,-58.746191577201245,-58.83464261198537,Fcan01_05035,1.0,1.0,1.0,1.0,1.0,0.9563772478419733,0.9541941534104423,0.956419154404633,0.9542359643142144,0.9564154502635563,0.9542229866665014,1.0,1.0,0.671891102265139,0.7840936842656016,1.0,1.0,0.9563735438631977,1.0
33,-61.54156303797669,-63.057546266678884,-61.99045903584752,-63.557630742155084,-61.990446604768266,-61.99045914922408,-59.00707278363544,-63.05746977205783,-63.5576308208889,-63.55763083121002,-63.557630809359694,Fcan01_05036,0.4686066253748077,0.7989571222406185,0.3649357924063934,0.7787678889825883,1.0,0.7989620882057059,1.0,0.7989570769491157,1.0,0.9999999433117226,1.0,1.0,1.0,0.1319676457741474,0.10276823018413153,0.778738073118403,1.0,1.0,0.45676232130058303
34,-46.8897217761662,-46.884870357187765,-46.8897160176158,-46.88486786788445,-46.88971496073856,-46.889720546655155,-45.869730726795865,-46.88395019742728,-46.88085114485722,-46.884861507526296,-46.88394133340665,Fcan01_05037,1.0,1.0,1.0,1.0,1.0,1.0,0.9975806296301547,1.0,0.9975778434329478,0.9999977354828847,0.9975766017968052,1.0,1.0,0.6022336805538663,0.6031675808362733,1.0,1.0,1.0,1.0
35,-67.16617298905189,-67.16140497731325,-70.52070300245958,-70.51592804560875,-70.53768015460452,-70.64920087154806,-66.66948042639899,-67.16040730568108,-70.54281977981327,-70.53285168351243,-70.51502503521681,Fcan01_05038,1.0,0.18688440530659128,0.18733112084196774,0.18688505427430016,1.0,0.18530473686860227,0.1848634954583336,0.17525487408911952,0.17483756307426745,0.9377715267446043,0.9355352880046255,1.0,1.0,0.7823418859718326,0.14418332818839963,0.18429708388845079,1.0,0.9915473501633403,0.9974334865373692
36,-23.14748102033394,-23.149088892834072,-23.14745438175089,-23.149062617772984,-23.147452119401066,-23.147435806375853,-21.775635400228083,-23.144158180304714,-23.151434246110398,-23.144413219304028,-23.144155204598803,Fcan01_05039,0.9991963868201,1.0,0.99920951387938,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5044626931757072,0.5026307756083658,0.9963685767210867,1.0,1.0,0.9980109174970901
37,-13.025267724540328,-15.38608839226282,-13.025224482595434,-15.38668079223433,-13.025234399026886,-13.109075029498001,-15.451007431370044,-15.386090068320982,-15.49127463838758,-15.38670438214146,-15.491273540650212,Fcan01_05040,0.3071526775951606,1.0,0.307061712449035,0.9997038438771303,1.0,1.0,1.0,0.9589621697496237,1.0,0.9589414362791134,1.0,0.2973427237604813,0.29733629499114184,1.0,0.9800677240725454,0.9487667600435344,0.9999991619712704,0.999995041796566,0.2914111507918999
38,-34.38438966967624,-34.38096267943541,-34.384385724715,-34.380955136978,-34.384383904320146,-34.384387820042775,-33.809641284548036,-34.38023156041899,-34.36517561239742,-34.380960994879615,-34.38022546420697,Fcan01_05041,1.0,1.0,1.0,1.0,1.0,1.0,0.9982908498211901,1.0,0.9982888953080676,0.9999989523366625,0.9982851305394284,1.0,1.0,0.7517923391343186,0.7574731680632217,1.0,1.0,1.0,1.0
39,-43.08036282309385,-43.07969879198356,-43.359455962039135,-43.07975374393854,-43.359679973297716,-43.36068339277975,-43.15300845631887,-43.08877537287583,-43.724899055963874,-43.3591621576976,-43.36810941576741,Fcan01_05042,1.0,0.869752518345152,1.0,0.9999725243999715,1.0,0.8696551066224403,0.8693664155270495,0.8692189016174234,0.8689303553248398,0.9993864729144516,0.8689542303637163,0.9643289418287361,1.0,1.0,0.7513037112692773,0.7275577937260098,0.9954719920331118,0.9998880006431058,0.8330933807703689
40,-53.65813376138098,-53.65598981667432,-53.8369327911293,-53.655957822898756,-53.836821401355564,-53.83612564299486,-52.65747067999479,-53.659165771160815,-53.500247563211786,-53.65900915033353,-53.83810365290958,Fcan01_05043,1.0,0.9144801521607555,1.0,1.0,1.0,0.9145310854477215,0.913551258675295,0.9148492871167934,0.9138691194237362,1.0,0.913854500478914,1.0,1.0,0.6060168151151504,0.6561351816962936,1.0,0.9984132829254875,1.0,1.0
41,-64.42873474009434,-65.17560297382354,-65.47751147017692,-66.26470646929465,-65.47751823024959,-65.4775182664813,-65.22579628045801,-65.17563087146448,-66.12552716261138,-66.26478579440376,-66.2647443373263,Fcan01_05044,0.6883663365349721,0.591917290979876,0.39932252128000123,0.5801017569947857,1.0,0.5919152902813078,0.8598841327146098,0.5919152795582562,0.8598841171370732,0.9999966018535856,1.0,0.67130562407802,1.0,1.0,0.6377139559520726,0.6219173047941055,0.9999860512768176,0.9999966199693797,0.7232470122206407
42,-46.07071215181159,-46.07059189649152,-47.414125169822114,-46.21813466015348,-47.414568014204974,-47.42448746593573,-45.92331193662977,-46.064784344970036,-47.401906545197335,-47.414442888374936,-46.21788340284033,Fcan01_05045,1.0,0.5108360871587738,0.92893988263678,0.9288840293345049,1.0,0.5107229892345507,0.510692281579481,0.5081962144495809,0.5081656587189989,0.9948322509400703,0.5470711549245519,1.0,1.0,0.9317076403026635,0.47744929924817325,0.5124454051842644,1.0,0.9997786023206542,1.0
43,-31.376902432518364,-31.37896400353739,-32.665676546950266,-32.667984236816324,-32.66567655406888,-32.6656166473727,-31.61369838434311,-31.379350815134103,-32.804076302030865,-32.66798411004942,-32.66841747219365,Fcan01_05046,0.9989697455673786,0.5249842288035362,0.5243788277478486,0.5249196285219033,1.0,0.5249842269349558,0.5255256520674547,0.524999952205758,0.5255413935559952,1.0,1.0,0.8883424433609057,1.0,1.0,0.5514583530893304,0.4904839395900883,0.9998066129033396,0.9999999964406925,0.9331401510008644
44,-57.15058453688576,-57.14375556611,-58.36231420593111,-58.02047960466234,-58.02057923647362,-58.36231660165157,-57.00640045950789,-57.15045435125177,-58.34886112282189,-58.02047954873109,-58.36218122079154,Fcan01_05047,1.0,0.5456023667798546,0.6472986274292387,0.6450922047669276,1.0,0.6472663824650562,0.6450600697149504,0.5456017132248703,0.5437419410368214,0.9999988021404886,0.8428902674979243,1.0,1.0,0.9305058221826679,0.5110793936560774,0.5492490014272551,0.9966562103871668,1.0,0.8486224059153484
45,-74.32139800178197,-74.31419637224582,-74.32149214397097,-74.31428599372478,-74.3215488089314,-74.32173470537003,-74.21740786712115,-74.32168163987669,-74.31571031911261,-74.31409804447154,-74.3216358608158,Fcan01_05048,1.0,0.9999529300133271,1.0,0.9999551902645045,1.0,0.999924599268066,0.9963305306750416,0.9998316623763374,0.996237927830064,0.9998787266546755,0.9962825709885488,1.0,1.0,0.9491989255467976,0.9520371460463618,1.0,0.9962643611093019,0.9999716679211483,1.0
46,-13.50755968588743,-13.508075245508081,-13.507588137637384,-13.524517484879112,-13.50758780682338,-13.507445593768324,-13.160686504313958,-13.524506478504492,-13.504208276172761,-13.524451977863976,-13.50814899728067,Fcan01_05049,0.9997422534120345,0.9999857742262097,0.9915569449936733,0.9918125813024052,1.0,0.9999859396308722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8336763786709305,0.8421805263081803,1.0,0.9918180394478354,1.0,1.0
47,-18.630217442935617,-18.641783367879043,-18.493909411179175,-18.50357643878931,-18.49390879029079,-18.493913501771374,-15.222394454875115,-18.50539527768052,-19.20465358510586,-18.503575786555814,-18.505390641928614,Fcan01_05050,0.9942337266693718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999979547059921,1.0,1.0,1.0,0.19368921066164915,0.13654110623471644,0.7049494691433107,1.0,1.0,0.700912376649361
48,-65.83493321112306,-65.82874997039346,-66.64586415184206,-66.63894195230779,-66.64586411102792,-66.64586336116531,-65.13786707150922,-65.83522736162638,-66.5268657492681,-66.63921195344557,-66.6457490922752,Fcan01_05051,1.0,0.6666664251658188,0.6689778218545964,0.6669127901887454,1.0,0.6666664387705283,0.6646085419888311,0.6666666887246923,0.6646087911714251,1.0,0.9965452769069427,1.0,1.0,0.7056187898355546,0.49932437771733706,0.7076404213012881,0.996766543300909,1.0,1.0
49,-61.10175933706853,-62.833354757608845,-69.55199610860629,-71.63937982204189,-69.55198853070766,-69.55199709314275,-62.85269837924744,-62.83335513863673,-71.63938187951084,-71.63938078034968,-71.63938172821332,Fcan01_05052,0.42071580941023445,0.014623603380583867,0.005149733864248797,0.01224040967575659,1.0,0.01462365878878084,0.03475899517367912,0.014623596181850313,0.03475884636317776,0.9999995077318932,1.0,0.41666634011031267,1.0,1.0,0.012359358246167365,0.012240399415598206,0.9999998094860739,1.0,0.35215048716081915
50,-41.68831820598109,-41.68394678439097,-41.68830314780331,-41.63704352810669,-41.68830222400092,-41.68831826357075,-41.69995221760121,-41.683874133228585,-41.64257017003382,-41.68831147270538,-41.68831126589234,Fcan01_05053,1.0,1.0,1.0,1.0,1.0,1.0,0.9978246497064422,0.9999999712051708,0.9978166473994577,0.999992442144841,0.9746884790233856,0.9941998802103467,0.9941923948192531,1.0,1.0,1.0,1.0,1.0,1.0
51,-51.868798603508594,-51.863710916936725,-51.86910180311145,-51.88307119974354,-51.86880588708493,-51.86879630880878,-51.055214725158294,-51.86870955943829,-51.85996486934255,-51.86872241331207,-51.86871524775097,Fcan01_05054,1.0,0.9998484116892422,0.9928891047944349,0.9903665603507105,1.0,0.9999963582184624,0.997455757012358,1.0,0.9974605339771404,1.0,1.0,1.0,1.0,0.6658123418500578,0.6687298767323813,1.0,0.9975037994521553,1.0,1.0
52,-51.877901969844345,-51.87786923607618,-51.897235942776206,-52.902784876921885,-51.89957118316036,-51.912418755853224,-50.818367397691844,-51.877857545548125,-51.87342325229341,-51.899539798061625,-51.8778577191797,Fcan01_05055,1.0,0.9903795886465843,0.5990312849863813,0.5990214807910104,1.0,0.9892238762889034,0.9892076859088818,0.9828896800023643,0.9828735932925506,0.9924373354115108,1.0,1.0,1.0,0.5887550395587022,0.5900618439621625,1.0,1.0,0.9988330612111461,1.0
53,-17.780371107508188,-17.780532028762764,-17.78049853863709,-17.78053492845413,-17.780595159378407,-17.78025049020974,-17.421696977400984,-17.77914786994444,-17.773571051486442,-17.779504429297106,-17.780123593955977,Fcan01_05056,0.9999195426095815,0.9999362864653423,0.9999180928815997,0.9999985501553675,1.0,0.999887980339561,0.9999684351903573,1.0,1.0,1.0,1.0,1.0,1.0,0.8363354869045567,0.8386707868676413,1.0,1.0,0.9999516907962686,1.0
54,-34.81737511807586,-34.809860069947035,-34.81740234491173,-34.811164357567236,-34.817375339528866,-34.81740176636083,-34.312764642687,-34.81733446506311,-34.81072226459224,-34.817346253529905,-34.81731966205652,Fcan01_05057,1.0,0.9999863866747278,1.0,0.9993480687894565,1.0,0.9999998892735026,0.9962494162841425,0.9999866759462798,0.9962362525131521,1.0,0.9968861537101144,1.0,1.0,0.7770233238903987,0.7795964921166991,1.0,0.9962697770735248,1.0,1.0
55,-66.88595043340172,-67.3929374653863,-66.94132394059847,-69.0351458688339,-66.9413708038046,-66.88514307889562,-65.28776330609998,-67.39286141158965,-68.97230908850699,-69.036515495305,-69.0376645391988,Fcan01_05058,0.7760847770485009,0.9726930116700937,0.3414350809614783,0.43994559751574736,1.0,0.9726702201805584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3490468752558682,0.15845686129367906,0.4539701470684203,1.0,0.9999765686714494,0.3622324513796436
56,-57.69522528365843,-57.94097873177333,-57.69521225298979,-57.94101755111515,-57.69521015449615,-57.88757059427317,-57.01202455264871,-57.94109867289046,-57.9367137399733,-57.94173482532517,-58.14451633788764,Fcan01_05059,0.8843726777166222,1.0,0.88435551250057,0.9999805905174541,1.0,1.0,1.0,0.9083071784745881,1.0,0.9083012605689336,1.0,1.0,1.0,0.6284259612985627,0.6298052756381042,1.0,0.9999400312396309,1.0,0.8862539069506533
