,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,gene_id,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
29,-55.43119713136332,-57.02223317556749,-55.430739876270906,-57.02222531494391,-55.43122939476055,-55.43123719361611,-55.10665578839118,-57.02223318407957,-56.673143641680326,-57.02222417550547,-57.02222532304319,Fcan01_10039,0.45134736644176565,1.0,0.45134914038112806,1.0,1.0,0.9999838684315,1.0,0.9999799690742249,1.0,0.9997513722404018,1.0,1.0,1.0,0.3837405146754993,0.45692138514220226,1.0,0.9999999957439627,0.9997552707062782,0.5374298046762434
30,-19.99028252901917,-19.989858466280452,-20.78323676712145,-21.032546468568825,-20.782778871875706,-20.78087035306075,-19.418417929446377,-19.989752484519954,-21.024591019291734,-21.031981723990157,-20.78284983100656,Fcan01_10040,1.0,0.672685668211521,0.5938479494318059,0.5937220483858545,1.0,0.672839695627631,0.6726970476290682,0.6734820656819966,0.6733392814952703,1.0,1.0,1.0,1.0,0.7515126194835726,0.4479442282085444,0.5960568280494939,1.0,1.0,0.886117185385758
31,-18.653106074195904,-18.658218150224002,-18.653105210156866,-18.65819022263412,-18.653104611304798,-18.653104844443817,-18.308805889599,-18.658225876154404,-18.652212085590804,-18.660890150010687,-18.653765571184493,Fcan01_10041,0.9974472258696531,1.0,0.9974611541154257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8397005042525277,0.8422291955866643,1.0,0.9999961370422602,1.0,1.0
32,-61.79913271328357,-62.75373936491431,-62.126037485187624,-62.7537936025054,-61.89515400715436,-61.79912989378329,-62.081595344321556,-62.75379296562312,-62.68917184996741,-62.75379367572447,-62.75379358732846,Fcan01_10042,0.6204543009408885,0.8492069322185912,0.6204374751957051,0.9999728815721678,1.0,0.9531236391776725,1.0,1.0,1.0,1.0,1.0,0.8682884398750729,1.0,0.7145524969304202,0.7380171229489878,1.0,0.9999732000047212,1.0,0.6723280274942507
33,-43.46976394881443,-43.466517877612404,-43.647396906952764,-43.466498221676034,-43.64923441693887,-43.64923492696062,-42.74287942792432,-43.465770104070515,-43.702274667420824,-43.64515234306057,-43.46583840846381,Fcan01_10043,1.0,0.9150134822925945,1.0,1.0,1.0,0.9141731951551382,0.9126906629406365,0.9141729620310618,0.9126904301946219,0.9990814121564343,0.912681460346189,1.0,1.0,0.6966686762869765,0.6189705279756487,0.8884718791643764,1.0,0.9990816669330915,0.973828445106192
34,-131.3291373931715,-131.31489519386142,-131.32494513022283,-131.32494619367756,-131.3248663064064,-131.554414440504,-131.67449446342454,-131.3162499268182,-131.3460668959222,-131.3136410589386,-131.31449650943392,Fcan01_10044,1.0,1.0,1.0,0.9949871067894307,1.0,1.0,0.9950268509855945,0.8934735713009814,0.8871336573316237,0.8916026947133601,0.8916031688030386,0.8414080545076538,0.8396461997865095,1.0,1.0,0.9852020966888565,0.9993228628824979,1.0,0.9894556903723207
35,-60.45930645641428,-60.459219443229756,-60.45970200583125,-60.45922372923695,-59.21330879270536,-61.65799578934275,-59.71971487122647,-60.45921044608099,-60.44978800624844,-60.4592245819216,-60.453649362569706,Fcan01_10045,1.0,0.9998022448476461,1.0,0.9999978569986977,1.0,1.0,1.0,0.549171408636608,0.5491475165797848,0.5492800315929407,0.54914869340615,1.0,1.0,0.6909085644910267,0.6941712662984512,1.0,1.0,1.0,0.538892265369928
36,-59.7745523449741,-59.77247546154811,-60.4177866774869,-59.77304463729257,-60.421692361536884,-60.16470693384906,-58.85398022626637,-59.788944898704415,-60.50716858972669,-60.436065208442955,-60.43232498552362,Fcan01_10046,1.0,0.7249756823643534,1.0,0.9997154526190576,1.0,0.7235613008660398,0.7228103146245188,0.822771059971904,0.8219171036516575,1.0,0.8221510445781313,1.0,1.0,0.6265777963493364,0.43753692281922396,0.6982962456832473,0.9917990938413046,0.998049063530378,0.9581622864100957
37,0.02622945215330219,-0.09207514804239736,0.026289244723756156,-0.09209756573034156,0.026281778039020764,0.026253303869964384,0.16431252498568938,-0.09205878442932658,-0.0791152862560125,-0.0921126973098012,-0.09198281094850813,Fcan01_10047,0.942563205756551,1.0,0.9425526407718545,0.9999887912188468,1.0,1.0,1.0,1.0,1.0,0.9999820297345713,1.0,1.0,1.0,0.8796900453851986,0.8854016407037176,1.0,1.0,0.9999962666646012,0.9486659616680772
38,-16.356900336807314,-16.476600390547503,-16.415934972909724,-16.53864795603343,-16.424878374607943,-16.49520567390789,-16.14668771903081,-16.4765581998233,-16.547725917813864,-16.54834577272885,-16.538602863895903,Fcan01_10048,0.9419057835505693,0.970914063156136,0.9131329322272485,0.9694525165618371,1.0,0.9665821187138295,1.0,0.9331842013232986,0.9907404940286128,0.9611398544272913,1.0,1.0,1.0,0.8479486151262068,0.8183058607324541,0.9650418034006215,1.0,0.995538282319009,0.9404246300692897
39,-11.720702092097497,-13.50168798630233,-12.42191616036763,-14.251800041928988,-12.422237856895151,-12.456655972835733,-13.712745154514153,-13.497536449528752,-14.24869400498676,-14.285414525360807,-14.248180370748656,Fcan01_10049,0.41045337107476454,0.7042604498028244,0.28208439636863936,0.6872507725542771,1.0,0.7041471798421208,1.0,0.692133141839484,1.0,0.9827800809107827,1.0,0.3693459533493518,0.5244451160827782,1.0,0.7649273436887685,0.6868916061561582,1.0,0.9998391646716277,0.40122694102255835
40,-14.44749423127584,-14.822695605529077,-14.447461782340298,-14.825641529754591,-14.447441926529478,-14.447491906763332,-14.545430493824227,-14.822932803747165,-14.718270437587933,-14.822913867983601,-14.960496297099269,Fcan01_10050,0.8289456498227727,1.0,0.8277255430931392,0.9985281221635044,1.0,1.0,1.0,1.0,1.0,0.9999849379019173,1.0,0.9522114749813754,0.9521960259823146,0.8704446073316958,0.9172089483537366,1.0,0.9998814079235525,1.0,0.8733540449984574
41,-4.407449852921559,-4.40055821435908,-5.340133926099327,-5.340091601408545,-5.340133911541756,-5.340133309566795,-4.3536714407448756,-4.407009958187302,-5.335820720023577,-5.340091723290698,-5.34009060178019,Fcan01_10051,1.0,0.6272926902979545,0.6273059654229936,0.6251481023703049,1.0,0.6272926948638834,0.6251348774604486,0.6272928836711594,0.6251350656182484,1.0,0.99997914613832,1.0,1.0,0.9736832255098423,0.6119683951963348,0.628508717376634,0.9967793256203298,1.0,1.0
42,-49.92297856907254,-51.19233290306909,-49.93166218543948,-51.19302843058722,-50.28991238240292,-50.28991668852416,-51.35981954227137,-51.19225262575901,-51.59834119609761,-51.20188178369,-51.599099771043626,Fcan01_10052,0.5301065966001979,0.995667603839023,0.5299222767891911,0.9996522967037407,1.0,0.8323794214929875,1.0,0.8323776293315631,1.0,0.8359995104010031,1.0,0.4875216951808359,0.4896430227327726,1.0,0.8875762667902918,0.8162420932059149,1.0,0.8360013103605652,0.5198502930451487
43,-34.66523904757938,-35.09073457522672,-34.6652770970762,-35.09054048657043,-34.66513184136613,-34.66521825912281,-35.06100996013387,-35.09076270733405,-35.03487464769856,-35.09074164678964,-35.0907387475732,Fcan01_10053,0.808360009141273,0.999980975432558,0.8084384597017873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.820463826736783,0.8204794360031479,0.9852337329739482,1.0,1.0,0.9999859340452606,1.0,0.8312111681039169
44,-24.90856537865983,-25.4306862831952,-24.90856253445577,-25.430683487805737,-24.908562705827308,-24.90857883257479,-24.344196578467376,-25.43094030126167,-25.3719003373306,-25.4306834928596,-25.43093814901468,Fcan01_10054,0.7702343557941922,1.0,0.7702354323474457,1.0,1.0,1.0,1.0,0.999993273065146,1.0,0.9999918509736927,1.0,1.0,1.0,0.5807866150806476,0.5981869912982161,1.0,0.9998729990320703,0.9999999143142341,0.7932087780636741
45,-43.200727142381425,-43.74700807783506,-43.200718911783184,-43.74699975088393,-43.200714447908155,-43.20072255420874,-39.8166068082686,-43.748001536507786,-43.74798870977085,-43.74699535187807,-43.747993265618675,Fcan01_10055,0.7609858861634367,1.0,0.7609890545161754,1.0,1.0,1.0,1.0,1.0,1.0,0.9999981787888814,1.0,1.0,1.0,0.14005818100149442,0.1400590792490964,1.0,0.9995033940132302,1.0,0.7606080263169213
46,-34.34366860121963,-34.34168665329787,-34.83398053074416,-34.833972756642595,-34.818181182370694,-34.826114826706856,-34.33804055283173,-34.34291724239034,-34.80608591919449,-34.81806737806119,-34.83397267092565,Fcan01_10056,1.0,0.7825824734337921,0.7825855153775185,0.7818103776437054,1.0,0.7887891028964926,0.7880078206140309,0.785666314664905,0.7848881254514376,1.0,1.0,1.0,1.0,0.9975646255685897,0.791343865495564,0.7932757890693202,0.9993848947086353,1.0,1.0
47,-43.3545395062707,-43.3486130531341,-43.35452884913343,-43.34861298627075,-43.514221894421155,-43.5163048490989,-42.641915954381375,-43.347621643481176,-43.520098276229305,-43.348567071695186,-43.359723613692324,Fcan01_10057,1.0,1.0,1.0,1.0,1.0,0.9232629543724954,0.920531166508682,0.9223018974740554,0.9195729532243601,0.9222969829381877,0.9195729224814962,1.0,1.0,0.7026805890477941,0.6446220126129363,0.9173755795452762,1.0,0.9232580347155837,0.9970661213543726
48,-43.66980083440595,-48.00961268542261,-43.66976612624856,-48.01330811978431,-43.66975072631945,-43.66971470283653,-46.123291186175095,-48.009249410623795,-48.20319528843089,-48.00925037048509,-48.20790597381466,Fcan01_10058,0.11418835861735972,1.0,0.11397756562817468,0.9981539887976552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29324548854883986,0.29324039958771253,0.38946584291138575,0.3534716301184386,0.9075805659261963,1.0,1.0,0.10365136394394976
49,-31.126699209121,-31.1220325541112,-29.695331465740963,-31.632638768258204,-31.63693172230677,-31.632224650439696,-30.853664357271214,-31.121536771405573,-31.403042766663333,-31.635658097696137,-31.208836825772465,Fcan01_10059,1.0,1.0,0.7764913473726611,0.774681650882879,1.0,0.7748264140457837,0.7730205978619544,0.776652143470651,0.7748420722282913,0.37967236620990114,1.0,1.0,0.5603652667862463,0.8746458590481974,0.7598082313626204,0.8687038571124719,1.0,0.37877984435616513,1.0
50,-73.1286238297873,-73.6815949570024,-78.8847248203092,-79.62128279126136,-78.88472487397385,-78.88472506965275,-73.2813607399614,-73.68173928001929,-79.62254635478433,-79.62194345391481,-78.61969882329853,Fcan01_10060,0.7584445682560755,0.05624430456166937,0.03891679082520516,0.051311318524817476,1.0,0.05624430305250392,0.07415743405194251,0.0562442975495927,0.07415742679642053,0.9999998753282362,1.0,0.9264747793174803,1.0,0.8185758065484797,0.04197870523830729,0.05128261170496873,0.9999278410951374,0.9999999731676755,0.6914871295567218
51,-12.302908850129342,-12.289564239245493,-15.545218946437814,-15.392135019980714,-15.55488249330213,-15.817404048169209,-12.374065200722043,-12.30013064734041,-15.372747401874818,-15.392168537971997,-15.546230568956162,Fcan01_10061,1.0,0.19767024851761342,0.2133944207702238,0.21197532759160306,1.0,0.19671745435891203,0.1954092645918658,0.17251905255425704,0.1713717844589704,0.8727618538855872,0.808451560877592,0.9650472884232747,1.0,1.0,0.22327722892878873,0.21517397817495248,0.9947307275297921,0.995179880807321,1.0
52,-67.75491893785093,-67.94319799879494,-71.7131457661842,-72.01888178307084,-70.12256135747515,-71.45636372404581,-65.60518532108267,-67.94301372972438,-72.02490136373578,-72.02541461995648,-72.01854487689602,Fcan01_10062,0.9101557589179153,0.13819170182034418,0.11860206007718653,0.1303096298793874,1.0,0.30610680260281975,0.3363235353987656,0.15712362028739196,0.17263377037156405,1.0,1.0,1.0,1.0,0.31070411936939796,0.04036234345722072,0.12990604546582693,1.0,1.0,0.38628879984954256
53,-17.065853862837827,-17.294547776012678,-17.09919189740185,-17.294552559281925,-17.121071821042733,-17.216238014738963,-16.371552339684456,-17.294395251891387,-17.339390786834855,-17.348232258909775,-17.29439948804375,Fcan01_10063,0.8919484348052253,0.9834691420612429,0.8919463015930171,0.9999976083682363,1.0,0.9727686653206863,1.0,0.9275653062291368,1.0,0.9431564922159755,1.0,1.0,1.0,0.6303869409800489,0.6163629875000214,0.9777534200530474,1.0,0.9891196619365914,0.8965874157377375
54,-29.08051005229413,-29.53263129243095,-29.622309578143444,-30.102241365261307,-29.61601303499475,-29.59106439906185,-30.121171627759054,-29.53316165364194,-30.09516387360813,-30.09455761594569,-30.10287457807081,Fcan01_10064,0.7976697454054746,0.7626929426835852,0.5999759808502205,0.7521608840075018,1.0,0.765097890923672,0.9591662405783669,0.7747017414968952,0.9712061237863494,1.0,1.0,0.5943239203890183,0.7792440274822137,1.0,1.0,0.7550274974119849,0.9997348545517734,1.0,0.7869619189814347
55,-26.103738386735927,-26.10118661269678,-26.804066122664892,-26.804691820728692,-26.804784718790472,-26.839291657919603,-27.079346335052207,-26.104951746699754,-26.720492903829495,-26.80932513916025,-26.80821699850543,Fcan01_10065,1.0,0.7045726233767315,0.7043522329898622,0.7034541321780003,1.0,0.7043195172710471,0.7034214581741289,0.6922717933001198,0.69138909593583,0.9825414305516742,0.9828488657749224,0.6139732158637993,0.8714122511903372,1.0,1.0,0.7350839426783422,0.998119203916305,0.999640766477029,1.0
56,-37.715833489239685,-37.71425789866757,-39.61709813786635,-39.62157762427387,-39.61710380108843,-39.617103633783415,-37.37446435990256,-37.72023548766637,-39.79363297579749,-39.61547732619994,-39.61516857264979,Fcan01_10066,1.0,0.3864965550022266,0.38563187066678617,0.38532819133120144,1.0,0.3864954605958633,0.38619110119611416,0.3864954929271796,0.38619113350197015,0.9999972520452429,1.0,1.0,1.0,0.8412338768758708,0.29832126343683146,0.3546234544722816,0.9970156675004378,0.9999971683929674,0.9155186100273367
