,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
0,43.81692676207783,43.81696700903382,43.57057716401516,43.57221206520046,43.57072364678061,43.570577496341514,43.74560802844448,43.817202965890914,43.57353418790788,43.572164673299284,43.573905385198174,1.0,0.8841091076375819,0.8848321186242051,0.8848143129036938,1.0,0.8841738633824737,0.884156070908214,0.884109254543971,0.8840914633698527,1.0,0.9991830494564798,0.9649689379474842,1.0,1.0,0.9175603540203263,0.8852949709557477,1.0,1.0,1.0
1,52.011768069897386,48.669021812999375,52.01177732781525,48.66900211122993,52.01177445105904,52.01176796056262,50.421165028842836,48.669030312838686,48.66901791201809,48.669026573199915,48.669013395090076,0.1879887556244777,1.0,0.18798690377803792,0.9999901491637968,1.0,1.0,1.0,0.9999999453326197,1.0,0.9999953163846529,1.0,0.4514450944361381,0.45144300472017174,0.4164173160372576,0.41641473408704777,0.9999937996089253,1.0,0.9999985616229281,0.18798778916333397
2,31.340417934626174,30.727540540618804,30.91170339125648,30.31206999208439,30.998696901045207,31.094161971469106,31.63852311599541,30.72801512822565,30.38028584022092,30.410459263307587,30.31253673874255,0.7360636397028959,0.8070599938249783,0.5979943511755266,0.8124220772770414,1.0,0.842939141128904,1.0,0.88415050034294,1.0,1.0,1.0,1.0,1.0,0.6342868425073988,0.5330614141610898,0.8404106445813146,1.0,1.0,0.7340298890558576
3,49.3857392076431,49.38616810979218,49.38618193480559,49.38618316338179,49.385753579684206,49.38642762983284,48.274195355116376,49.38622868954923,49.20535743987753,49.386210484529244,49.38629169413204,1.0,1.0,1.0,1.0,1.0,1.0,0.9997927564239302,1.0,1.0,1.0,1.0,0.5736292907332147,0.5735023241525168,1.0,1.0,0.9135331408539795,1.0,0.9997858453736834,0.9137501809360519
4,37.06573911116942,37.06815121176311,35.993587865511245,35.9925261878918,35.99358869613022,35.993599363566545,35.79567573575514,37.063559596190544,35.91909056650863,35.99252684574688,35.99388758164676,1.0,0.5850396695638574,0.5847291902165597,0.5840244024932766,1.0,0.5850399125364325,0.5843347502922943,0.5850430329827626,0.5843378669774778,1.0,1.0,0.5299186961430655,0.9057825028140667,1.0,1.0,0.564263174513066,0.9977068255648052,1.0,0.9634361474222503
5,37.13747766485909,37.13748780423032,37.13750032287007,37.125173210536786,37.137473691184084,37.13748050304585,37.44152937259682,37.137964424013745,37.130895782163634,37.125160043942515,37.13742676504472,1.0,1.0,0.9938666590377917,0.9938616204590606,1.0,0.9999980131644703,0.9999929435017803,1.0,0.9999963494144296,0.9999900901369944,1.0,1.0,1.0,0.8591751530994877,0.8561439122220071,0.9964719174355249,1.0,0.9999866842456636,0.996716448175974
6,41.355667962966095,41.35778126207725,41.35630272799952,41.35573941915865,41.355707559185674,41.35569770928865,41.92984925823521,41.35570186802252,41.35904493159447,41.35569635060355,41.35570645686286,1.0,1.0,1.0,0.9989795995037101,1.0,1.0,0.9989636858989392,1.0,0.9989587660663348,0.9996975363959059,0.9999791452824606,1.0,1.0,0.7504564218333521,0.7517118825753875,1.0,0.9989608432703234,0.9997024598669252,1.0
7,44.966285038885076,44.966278845365366,44.31585483408185,44.31587392916498,44.3158548028382,44.31585642533096,45.19065833234515,44.96628761150973,44.318236324663246,44.31587429677717,44.315878400559484,0.9999969032449402,0.7223719529871979,0.7223788498963695,0.7223810869336558,1.0,0.7223719417024319,0.722374178718325,0.7223725277242927,0.7223747647420004,1.0,0.9999912481212899,1.0,1.0,0.893878552441388,0.6464813015051848,0.7232316960055654,1.0,0.999999984378178,1.0
8,54.50696334449424,53.41270556594924,53.41189292153311,53.411890379340946,53.411870136342145,53.41222236861128,54.13229996221159,53.41191118343596,53.416088983099286,53.41189089372875,53.41191185994833,0.5786086774262429,0.5783736236278488,0.5783728884598693,0.9995924897507199,1.0,0.5783670344886511,0.9995823724271355,0.5784689032252277,0.9997584305136299,1.0,1.0,0.8291686628680646,1.0,0.6975407183778889,0.6989993339876474,1.0,0.9996028876133661,0.9999886074694133,1.0
9,47.813253247067706,47.20178723756308,47.904021915620945,47.20180110026013,47.81327033717176,47.65014475328206,46.212214089703366,47.26813767852923,47.26815516481352,47.20180483269846,47.71783787803483,0.7365832574334903,1.0,0.7365883629664576,1.0,1.0,1.0,1.0,0.9216827100745444,1.0,0.88078776789058,1.0,0.4490955630065564,0.429169251182021,1.0,1.0,1.0,1.0,0.955638295774041,0.7614295800924815
