,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
30,-269.2009179406178,-268.6961234174432,-269.2009034957054,-268.6961089633266,-269.2007741991132,-270.06976325782585,-248.20204450230312,-268.45566656031946,-264.1253899999315,-268.6960945728427,-268.4556510424536,1.0,1.0,1.0,1.0,1.0,1.0,0.7769918708971788,0.647638467659376,0.5031736598825916,0.6476337901358076,0.5031700234303618,1.0,1.0,3.999280364110928e-05,0.0003485695602050514,1.0,1.0,1.0,1.0
31,-257.1465710462476,-256.6417768928664,-257.1465614492047,-256.6417724835342,-257.14655749732236,-257.2099391724622,-218.2116236387107,-256.1783333669273,-250.6214950231979,-256.64176588930997,-256.1783289407384,1.0,1.0,1.0,1.0,1.0,1.0,0.7769414369094019,0.9688126173806548,0.7527055678506904,0.9688079685236879,0.7527039083880793,1.0,1.0,5.696836226934247e-09,9.168237378512254e-08,1.0,1.0,1.0,1.0
32,-260.161658760006,-259.65687495075457,-260.1614613566035,-237.92343016240898,-260.16162976259466,-261.27340310000136,-233.3400507527994,-259.31372649120317,-254.1941123427394,-259.6568460167352,-259.3137130484278,1.0,1.0,1.0,1.0,1.0,1.0,0.7769514566500294,0.573571790873043,0.44563097729296186,0.5735151811552879,8.503893259554111e-06,1.0,1.0,2.290276811768354e-06,2.96208872553485e-05,1.0,1.0,0.9999158005494064,1.0
33,-252.38224288483315,-251.87744793271082,-252.38209500100342,-251.87743387244845,-252.3822433280133,-254.61421653681657,-231.6318647608057,-251.53522685784026,-248.14267441422447,-251.87745532322805,-251.53521074764544,1.0,1.0,1.0,1.0,1.0,0.9999997784099538,0.7769356911198791,0.3275918431929195,0.2545178514949485,0.327567621320257,0.2545160622073526,1.0,1.0,4.7647468868102824e-05,0.000259850309169829,1.0,1.0,0.999925839245111,1.0
34,-256.17287150788025,-243.841839528973,-256.1728722268335,-243.84175637464153,-256.17286889541936,-256.7904100902846,-233.20181382046368,-255.4641839056628,-250.3627570396496,-255.6681071131409,-255.46418297125945,1.0,0.999999640523449,1.0,1.0,1.0,1.0,0.002100636923731126,0.7343501715295646,0.0015426010702694918,0.7343504355113264,0.0015425369346224336,1.0,1.0,1.4648317982125661e-05,0.000187736418229531,1.0,0.0029939185781987215,1.0,1.0
35,-264.8651947328029,-264.3607148509652,-264.8654896553,-264.3607165565375,-264.8654840151343,-264.7664696333806,-240.71262192460148,-263.91883207654223,-258.95520006894424,-264.3607165903793,-263.9188350056255,1.0,0.999852549623316,1.0,0.9999991472142197,1.0,0.9998553692943106,0.776945881138572,1.0,0.8163783304507497,1.0,0.8163790266471749,1.0,1.0,9.137670479178536e-06,0.0001093136732588973,1.0,1.0,1.0,1.0
36,-260.6724432968422,-260.16764090594774,-260.672434534687,-260.16763308562093,-260.67126403499844,-260.76636827826013,-235.1007220367782,-259.90393041426194,-254.9956823987556,-260.1676263907731,-259.9039228900765,1.0,1.0,1.0,1.0,1.0,1.0,0.7773912123501219,0.9541231854034112,0.741289763580005,0.9541190053248643,0.7412868650215694,1.0,1.0,4.11198701049846e-06,4.784805058652628e-05,1.0,1.0,1.0,1.0
37,-262.44330852619896,-261.9385131143498,-262.44334021424424,-261.93854576438446,-262.4433632149995,-263.6801070340214,-243.7105486619928,-261.7058886933161,-258.94183634510784,-261.93848556318744,-261.70592509964723,1.0,0.9999841561028744,1.0,0.9999836751159251,1.0,0.9999726559735747,0.7769144401421281,0.5388062396282369,0.4186177947018974,0.5388147765541265,0.4186246287004318,1.0,1.0,0.00012369768224295913,0.0004926833701070165,1.0,1.0,0.9999884996884905,1.0
38,-254.830636429961,-254.3258433684132,-254.8306223323732,-254.32585129773423,-254.83041781674865,-254.8051059599356,-227.15696689601117,-254.06964635251083,-248.69252770428275,-254.32584905917963,-244.5278266217188,1.0,1.0,1.0,0.9999960353473376,1.0,1.0,0.7770215266533225,1.0,0.7869179475680622,1.0,0.7869210674367674,1.0,1.0,1.4321414329879468e-06,2.1067470192965987e-05,1.0,1.0,1.0,1.0
39,-264.4182173691979,-263.9135269222425,-264.41818851133644,-263.9134987755482,-264.41808960462214,-264.5127139238003,-242.0877019252528,-263.77470268063144,-259.49252203435424,-263.9134928602033,-263.7746739777684,1.0,1.0,1.0,1.0,1.0,1.0,0.7770260978672505,0.9538505487495206,0.7411194239267089,0.9538367858053088,0.7411089939691615,1.0,1.0,1.953114127644081e-05,0.00016618481350277797,1.0,1.0,1.0,1.0
40,-268.9853733305456,-268.4805757538296,-268.985331346514,-268.4805773893975,-268.9853197362185,-271.29689336780365,-248.1767236013833,-268.33871970122345,-264.27182734243956,-240.6831010061175,-268.3387228712838,1.0,1.0,1.0,0.9999991822163783,1.0,1.0,0.7769556636403556,0.3148181782761818,0.24459321213649107,0.31481156967737167,0.24459341216097746,1.0,1.0,4.186761046409856e-05,0.0003198840823257955,1.0,1.0,1.0,1.0
41,-261.6099082779513,-261.10511720158075,-261.6098745349336,-261.1051160124642,-261.60990762959693,-261.8801372813224,-240.31999411729475,-260.6186359833601,-255.40154922918742,-261.10482110473924,-260.6186372000887,1.0,1.0,1.0,1.0,1.0,1.0,0.7769376207532777,0.8736158754707339,0.6787448197068975,0.8736011363770972,0.6787444161536598,1.0,1.0,3.910262596364132e-05,0.0005309845910156357,1.0,1.0,0.9999834528052521,1.0
42,-263.6853981703117,-263.18060374361414,-263.685379809898,-263.18058618743186,-263.6853659205047,-266.1429162550706,-242.27915307826433,-262.9720517799775,-258.4318243847588,-263.1805415453342,-262.9720329302397,1.0,1.0,1.0,1.0,1.0,1.0,0.7769485955119542,0.2926555255374431,0.22737463311154937,0.292652838911512,0.22737263720505646,1.0,1.0,3.2106586856504636e-05,0.00031080785905764324,1.0,1.0,1.0,1.0
43,-257.80049410864706,-257.2956971598333,-257.80046837969064,-257.2956833870483,-257.80048419031397,-257.7499843276363,-220.30529713436368,-257.0013730810685,-251.80052228228612,-257.2956829638396,-257.0013588474853,1.0,1.0,1.0,1.0,1.0,1.0,0.7769389405909813,1.0,0.7968063655094371,1.0,0.7968008784069526,1.0,1.0,1.0753463229707412e-08,1.4484341509049024e-07,1.0,1.0,0.9999920947195847,1.0
44,-252.88167109445806,-252.37687360721037,-252.881648796587,-252.3768582073938,-252.88162762928553,-256.5231125488483,-196.01404255123103,-252.07768064372738,-246.39903324193347,-252.37683253229113,-252.07766436886143,1.0,1.0,1.0,1.0,1.0,1.0,0.7769517634545945,0.16190901664071541,0.12579276216644175,0.16190721153759,0.12579179357743966,1.0,1.0,6.697853906842808e-13,1.1456139309920163e-11,1.0,1.0,1.0,1.0
45,-261.87999358276204,-261.37522978763377,-261.87998408170034,-261.37522279177995,-261.87986981952156,-263.74253497764016,-203.06553188528738,-260.9856580129862,-255.90152471108806,-261.3752014668164,-260.98565087758794,1.0,1.0,1.0,1.0,1.0,1.0,0.7769960471551074,0.394052670384792,0.3061584210945465,0.3940507984298717,0.3061573501766392,1.0,1.0,2.6473076570571626e-13,3.3636433034387306e-12,1.0,1.0,1.0,1.0
46,-248.9252383914764,-248.4204451822465,-248.9252359080109,-248.42046079644473,-248.92524500568717,-248.80716907635798,-217.96055414266777,-247.78578757137942,-242.7684001308642,-248.42044697901952,-247.78581000145374,1.0,1.0,1.0,0.9999921929313659,1.0,0.9999966929000808,0.7769339709324781,1.0,0.8241836093154543,1.0,0.824190043823694,1.0,1.0,3.3383575568780715e-07,4.102463159239345e-06,1.0,1.0,0.9999954511722113,1.0
47,-266.6783566494679,-266.17351712108564,-266.6783001352376,-266.1734610159698,-266.6782947711748,-266.7073560706531,-247.20940199123643,-266.08834974918193,-262.1830045005246,-266.17345815864496,-249.6268944119783,1.0,1.0,1.0,1.0,1.0,1.0,0.7769425845952344,0.9856049039737055,0.7657347299375514,0.9855770540159117,0.7657132494209794,1.0,1.0,7.952223586690014e-05,0.0005604327781142234,1.0,1.0,1.0,1.0
48,-263.1817345562479,-262.67693579388447,-263.18172046263777,-262.6769224492425,-242.40267271722124,-264.39190554695034,-246.05809792852722,-262.3766162444442,-257.55507392100776,-262.67693818281543,-262.3766018431086,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5460277418105011,0.4242277267532629,0.5460238940730082,0.42422489617914527,1.0,1.0,0.0002860742521442827,0.003187596813040417,1.0,1.0,1.0,0.0005125047381143571
49,-260.48308946977045,-238.1997587979541,-260.4830640902261,-259.97831920703396,-260.48287847641666,-260.50627972305966,-235.90978669294634,-259.6448647024102,-254.56610003787398,-259.9783233944595,-259.64485097127937,1.0,1.0,1.0,1.8657166843477566e-05,1.0,1.0,1.4497130288955106e-05,0.9884718377661759,1.4328493330890203e-05,0.9884592943633378,0.7679887011301157,1.0,1.0,7.01444471231932e-06,8.888593206417907e-05,1.0,2.204217372397761e-05,1.0,1.0
50,-258.873573637818,-258.3687829926166,-258.87358731957966,-258.36878608569964,-258.8735769135226,-258.9536731584481,-234.4883859202136,-258.06218559592844,-252.91938753634287,-258.36879206852143,-258.0621902952292,1.0,0.999993159142584,1.0,0.9999984534596842,1.0,0.9999983621490626,0.7769362638757213,0.9607416311566216,0.7464362360119808,0.9607482034980943,0.7464373904074985,1.0,1.0,7.603515606264229e-06,9.94852856087557e-05,1.0,1.0,1.0,1.0
51,-262.0569105013554,-261.5521462067536,-262.05530771019727,-238.92759952899002,-262.0568819032318,-239.6608246425064,-237.3828492593373,-261.2133876750931,-256.2496546279526,-261.5521239834647,-261.2133771100475,1.0,1.0,1.0,1.0,1.0,1.0,0.776958882539656,1.0,1.0,1.0,0.6930781214655479,1.0,1.0,6.6875082782222975e-06,8.000649938261617e-05,1.0,1.0,0.9992132131619521,1.0
52,-267.3308275290824,-266.8260952633934,-267.33090305802875,-266.82611547122724,-267.3309106817494,-267.3282977690715,-245.54779007366096,-266.55420400808634,-262.0507461956354,-266.82611908831393,-266.55422863318785,1.0,0.9999622362398917,1.0,0.9999898961341377,1.0,0.9999584245307824,0.7769279128463575,1.0,0.7779435985730545,1.0,0.7779514588902425,1.0,1.0,2.7448282309496112e-05,0.0002608726864611128,1.0,1.0,0.9999961881469408,1.0
53,-266.02016228775966,-265.51547418244985,-266.02012521136515,-265.51545190741246,-242.13361718944319,-266.76274893226457,-243.10750177853154,-265.34887917719834,-233.15173912546015,-240.0543819849575,-265.3488461554802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6898415659976365,0.5359912863209596,0.6898287776971492,0.5359853167412296,1.0,1.0,1.4802881512814187e-05,1.0,1.0,1.0,1.0,1.0
54,-272.67409970277276,-272.16929208729346,-272.6740050823184,-272.1692736128343,-272.67408683088763,-273.3627134273325,-257.5580114822626,-272.0266592768099,-268.1378351162408,-246.9175640574254,-272.02664030287514,1.0,1.0,1.0,1.0,1.0,1.0,0.7769359442876362,0.7087114178769279,0.5506198309066291,0.7086778893718639,0.5506147447283247,1.0,1.0,0.0007213948724665929,0.005042204876894449,1.0,1.0,0.9999591265507204,1.0
55,-264.6929098539373,-264.18812076268125,-264.6928944362684,-264.1881100211602,-264.6928745850579,-264.81758234266266,-243.21442594427293,-263.92366094161787,-259.28629606351376,-264.1881164298983,-263.92364912275815,1.0,1.0,1.0,1.0,1.0,1.0,0.7769518410326568,0.9395669095945756,0.7299853671864256,0.9395596666567232,0.729981446620354,1.0,1.0,3.1845403652851904e-05,0.00032362178327156405,1.0,1.0,1.0,1.0
56,-259.5931310030362,-259.0883933175312,-259.59273077940026,-259.08836515537087,-259.59253667521733,-261.8923223496694,-235.52909657447307,-258.9046426345873,-254.1566151626668,-259.0883429392882,-258.90461286765753,1.0,1.0,1.0,1.0,1.0,1.0,0.7771890280619804,0.3167648199592439,0.24611299578061216,0.31670143791721084,0.2461095302681877,1.0,1.0,8.39584993080719e-06,9.017491316853267e-05,1.0,1.0,1.0,1.0
57,-266.50468440915756,-265.9998963764365,-266.5046893672162,-265.9999008316862,-266.50470865242994,-267.51565043411875,-248.7128414877619,-265.72106249317835,-261.1515640914669,-247.12873006988326,-265.7210697537979,1.0,0.9999975209737532,1.0,0.9999977723776197,1.0,0.9999878784372778,0.7769291335418919,0.6032141450899111,0.4686603239804302,0.6032156404773161,0.46866136798098224,1.0,1.0,0.0002026337283004269,0.0019905161503284132,1.0,1.0,0.9999903574396204,1.0
58,-254.3887304571098,-253.88397959716144,-254.3887687679916,-253.88397380086997,-254.3869193685198,-254.36709364552044,-227.87329465551164,-253.61021683891659,-248.14618670369902,-253.883975984257,-253.61021135025067,1.0,0.9999808447425685,1.0,1.0,1.0,1.0,0.7776568758657969,1.0,0.7854040154924301,1.0,0.7854017392804287,1.0,1.0,2.578091679808249e-06,3.9609323555574246e-05,1.0,1.0,1.0,1.0
