,model_1,model_2,model_3,model_4,model_5,model_6,model_7,model_8,model_9,model_10,model_11,p_val_21,p_val_31,p_val_41,p_val_42,p_val_43,p_val_51,p_val_52,p_val_61,p_val_62,p_val_63,p_val_64,p_val_71,p_val_73,p_val_87,p_val_97,p_val_98,p_val_82,p_val_53,p_val_95
2053,-158.43146196087537,-305.42752546843906,-161.52290861892214,-305.4072560724066,-161.52290690327797,-158.73981910748094,-305.710541161753,-305.405770630793,-301.24260231595485,-305.4275349799683,-305.4120815127362,1.2028469701312447e-32,0.21315763234487972,1.2150994436197194e-32,1.0,1.0,0.2131578151962832,1.0,0.8571189487829924,1.0,1.0,1.0,1.044129344902094e-32,4.898390610816778e-32,1.0,1.0,1.0,1.0,1.0,4.573552139855999e-31
2054,-27.58879080459903,-304.14943426644805,-27.58742105156439,-304.1637281854535,-27.589070686527904,-27.86627570587231,-303.77984833943975,-304.0491371238011,-304.0491376950437,-304.1637286005892,-304.04913691299953,8.823061703621825e-61,1.0,8.760228439786938e-61,0.9928785192775957,1.0,0.9998600688268422,1.0,0.870452183997277,1.0,0.8698562358357533,1.0,1.0613872853646493e-60,1.0606606150052731e-60,0.8740266671483726,0.8740264175077529,0.999999714378715,1.0,0.9991755225866779,9.278103562071553e-61
2055,-44.32508153323904,-303.42440644137815,-44.32508051303377,-303.4239822213349,-44.32507644972317,-44.86463774619709,-303.3802195806833,-303.40319916479825,-303.40319615548833,-303.4239657608171,-303.4031977403638,5.461305406341813e-57,1.0,5.462463926812264e-57,1.0,1.0,1.0,1.0,0.7635489020952398,1.0,0.7635485126070304,1.0,5.583307132684743e-57,5.583304284625805e-57,0.9885759635230107,0.9885774509898573,1.0,1.0,1.0,5.519517504027743e-57
2056,-54.14900200204589,-302.61994287141385,-54.62434573991415,-302.8362794874625,-54.62434156088585,-54.62430961510482,-303.0217725611211,-302.9150328133972,-294.26886619793686,-302.6199373016799,-303.0459418928855,1.1097387053132718e-54,0.7884613673204536,9.959644438009127e-55,0.8974765312162067,1.0,0.7884630148233566,1.0,0.7884756089573504,1.0,1.0,1.0,9.077463788368503e-55,1.151288340127254e-54,1.0,1.0,1.0,0.8628236354143546,1.0,9.159097156788266e-53
2057,-58.72985094479195,-305.1413019788037,-58.72770095298594,-305.1413027556464,-58.72984931307896,-58.75325164631421,-304.9250874660704,-305.13446874246307,-305.13445687900156,-305.1413027043598,-305.1344699944169,3.107658363073673e-54,1.0,3.1076571559930694e-54,0.9999996115787341,1.0,1.0,1.0,0.9883678321623829,1.0,0.987305911674499,1.0,3.4624511428277164e-54,3.458731021950431e-54,0.9006030916915589,0.9006084338424598,1.0,1.0,0.9989263966783571,3.1183101569034576e-54
2058,-80.0399996164607,-306.9406100900283,-80.04005276315205,-306.6936573052753,-80.03991268786032,-80.05575839782233,-307.3019121861417,-306.67520424326466,-299.9064639535684,-306.69945510673887,-306.6741944664175,5.359921947367996e-50,0.9999734270073968,6.064340545336571e-50,1.0,1.0,1.0,1.0,0.9921515703465607,1.0,0.9921779354835013,1.0,4.47406935556325e-50,4.47418824813451e-50,1.0,1.0,1.0,1.0,1.0,1.8054481271499837e-48
2059,-99.88533178212991,-306.0038083649993,-100.28516676730814,-306.0038109358388,-100.28516026359952,-100.28493138382498,-306.4728423606686,-305.7909644302725,-299.80004504446,-306.18976774596035,-306.18976623157744,1.7455870078978738e-45,0.8187983072194502,1.7455847640872824e-45,0.9999987145810697,1.0,0.8188009698365832,1.0,0.8188946786891808,1.0,1.0,1.0,1.3806769128493692e-45,1.6862234578109976e-45,1.0,1.0,1.0,1.0,1.0,4.741254206850471e-44
2060,-166.38087190740475,-304.9183146007683,-166.38087221203094,-304.9920228543947,-166.38087293417897,-166.38931099296923,-305.44865013089617,-304.8592036132791,-303.8032169201835,-304.99202754426994,-304.9710470814369,8.259933495709828e-31,0.9999998476869196,7.961062010174223e-31,0.9638167201115015,1.0,0.9999994866130247,1.0,0.9957893469804344,1.0,0.9957894986522003,1.0,6.336007074512767e-31,6.336008039569744e-31,1.0,1.0,1.0,1.0,0.99999963892605,1.4425044391837202e-30
2061,-125.2315572142486,-308.5526201150789,-126.30730840470144,-309.8100703214172,-126.30687224315362,-126.30688988224733,-309.62815836627044,-308.5521093174474,-306.4818399689635,-309.8080451838774,-309.81004263649163,1.557173422859838e-40,0.5839875614741168,8.303957921646363e-41,0.5332712336173615,1.0,0.5841149318214851,1.0,0.5841097802151919,1.0,1.0,1.0,9.094667354410719e-41,1.5573392233652609e-40,1.0,1.0,1.0,1.0,1.0,7.507630151009462e-40
2062,-47.934255065136654,-302.26269378928055,-47.93425437073026,-302.2625916422658,-47.92889760946488,-49.65613709216552,-301.4588740902789,-301.77171594737194,-292.7586371806511,-301.822041269933,-301.7717142534623,5.933094088147369e-56,1.0,5.93339711981038e-56,1.0,1.0,1.0,1.0,0.42276406837711056,1.0,0.4227639215920994,1.0,8.868056785012983e-56,8.868053705995886e-56,0.8551991368682776,1.0,1.0,1.0,1.0,6.853265377158119e-54
2063,-42.51627796303276,-302.84724020913933,-42.51618644387878,-302.8472298735199,-42.51627466903652,-42.67482408236414,-302.7514780699167,-302.7315825262328,-302.73158279857824,-302.8472261396672,-302.73158297329707,2.9501888274471515e-57,1.0,2.9502040735010387e-57,1.0,1.0,1.0,1.0,0.9237876408580389,1.0,0.9237453696935258,1.0,3.0948834478437327e-57,3.0947418305264787e-57,1.0,1.0,0.9999998638272793,1.0,0.9999558883940758,3.1258187094187325e-57
