date,VWC5,VWC_40zone,EV24,FG,Q,rd,SQ,TN,TX,UG,LAI,Crop,BOFEK,VWC5_lag,VWC5_lag3,VWC5_lag40,EV24_lag,FG_lag,Q_lag,rd_lag,SQ_lag,TN_lag,TX_lag,UG_lag,LAI_lag,rd_3day,rd_3day_lag,DOY
2017-09-23,0.2291,0.1841,2.02,87.88,13.24,0,7.32,5.43,18.22,85.54,1.7375,wheat,304,0.2357,0.2528,0.2128,1.63,120.6,10.35,0,4.39,6.19,20.04,86.07,1.9,0,0,266
2017-09-24,0.2229,0.1851,2.14,149.81,13.53,0,8.81,5.22,20.01,85.61,1.575,wheat,304,0.2291,0.2438,0.2037,2.02,87.88,13.24,0,7.32,5.43,18.22,85.54,1.7375,0,0,267
2017-09-25,0.2177,0.1858,1.59,189.79,9.94,0,4.02,8.45,19.04,88.31,1.4125,wheat,304,0.2229,0.2357,0.1973,2.14,149.81,13.53,0,8.81,5.22,20.01,85.61,1.575,0,0,268
2017-09-26,0.2131,0.1861,1.47,179.29,9.24,0,4.48,9.05,18.62,91.59,1.25,wheat,304,0.2177,0.2291,0.189,1.59,189.79,9.94,0,4.02,8.45,19.04,88.31,1.4125,0,0,269
2017-09-27,0.2093,0.1864,2.03,166.28,12.27,1.2,7.43,7.5,21.43,81.58,1.0875,wheat,304,0.2131,0.2229,0.1832,1.47,179.29,9.24,0,4.48,9.05,18.62,91.59,1.25,1.2,0,270
2017-09-28,0.2056,0.1864,1.23,178.85,7.05,0.5,1.83,12.74,21.13,89.01,0.925,wheat,304,0.2093,0.2177,0.1803,2.03,166.28,12.27,1.2,7.43,7.5,21.43,81.58,1.0875,1.7,1.2,271
2017-09-29,0.2025,0.1864,1.9,198.66,10.75,10.1,5.61,12.84,23.48,87.25,0.7625,wheat,304,0.2056,0.2131,0.1782,1.23,178.85,7.05,0.5,1.83,12.74,21.13,89.01,0.925,11.8,1.7,272
2017-09-30,0.2046,0.187,0.52,163.83,3.1,3.1,0.93,8.4,16.34,95.51,0.6,wheat,304,0.2025,0.2093,0.1723,1.9,198.66,10.75,10.1,5.61,12.84,23.48,87.25,0.7625,13.7,11.8,273
2017-10-01,0.2291,0.1916,1.54,376.08,9.46,0.4,4.51,8.95,18.66,77.39,0.7,wheat,304,0.2046,0.2056,0.1643,0.52,163.83,3.1,3.1,0.93,8.4,16.34,95.51,0.6,13.6,13.7,274
2017-10-02,0.2299,0.1927,1.39,503.93,8.38,1.2,3.96,12.58,19.13,78.24,0.8,wheat,304,0.2291,0.2025,0.1533,1.54,376.08,9.46,0.4,4.51,8.95,18.66,77.39,0.7,4.7,13.6,275
2017-10-03,0.2242,0.1922,1.54,338.71,9.8,0,6.77,10.29,16.26,81.22,0.9,wheat,304,0.2299,0.2046,0.1393,1.39,503.93,8.38,1.2,3.96,12.58,19.13,78.24,0.8,1.6,4.7,276
2017-10-04,0.2183,0.1912,1,440.65,6.38,7,1.08,9.65,14.62,76.62,1,wheat,304,0.2242,0.2291,0.1242,1.54,338.71,9.8,0,6.77,10.29,16.26,81.22,0.9,8.2,1.6,277
2017-10-05,0.2227,0.1921,1.17,518.31,7.48,2.7,4.82,7.29,15.64,83.4,1.1,wheat,304,0.2183,0.2299,0.1106,1,440.65,6.38,7,1.08,9.65,14.62,76.62,1,9.7,8.2,278
2017-10-06,0.243,0.1961,1.47,313.9,9.58,2.1,5.95,6.9,14.81,86.12,1.2,wheat,304,0.2227,0.2242,0.0976,1.17,518.31,7.48,2.7,4.82,7.29,15.64,83.4,1.1,11.8,9.7,279
2017-10-07,0.2412,0.1968,0.34,451.63,2.25,7.8,0,9.25,12.42,89.67,1.3,wheat,304,0.243,0.2183,0.0859,1.47,313.9,9.58,2.1,5.95,6.9,14.81,86.12,1.2,12.6,11.8,280
2017-10-08,0.2716,0.2041,0.88,187.93,5.77,0.7,2.65,7.53,14.96,91.18,1.4,wheat,304,0.2412,0.2227,0.0777,0.34,451.63,2.25,7.8,0,9.25,12.42,89.67,1.3,10.6,12.6,281
2017-10-09,0.2652,0.2065,0.63,199.18,3.97,0,0.14,7.21,14.79,92.03,1.35,wheat,304,0.2716,0.243,0.0746,0.88,187.93,5.77,0.7,2.65,7.53,14.96,91.18,1.4,8.5,10.6,282
2017-10-10,0.259,0.208,0.87,375.47,5.22,0.2,1.83,12.2,16.36,88.46,1.3,wheat,304,0.2652,0.2412,0.0758,0.63,199.18,3.97,0,0.14,7.21,14.79,92.03,1.35,0.9,8.5,283
2017-10-11,0.2521,0.2085,0.59,480.91,3.65,0,0.01,12.9,15.91,78.45,1.25,wheat,304,0.259,0.2716,0.0733,0.87,375.47,5.22,0.2,1.83,12.2,16.36,88.46,1.3,0.2,0.9,284
2017-10-12,0.2438,0.2078,1.27,355.66,7.98,0,4.91,8.75,16.31,80.47,1.2,wheat,304,0.2521,0.2652,0.0721,0.59,480.91,3.65,0,0.01,12.9,15.91,78.45,1.25,0.2,0.2,285
2017-10-13,0.2368,0.2065,1.37,270.77,7.98,0,4.59,8.72,19.94,86.6,1.15,wheat,304,0.2438,0.259,0.0691,1.27,355.66,7.98,0,4.91,8.75,16.31,80.47,1.2,0,0.2,286
2017-10-14,0.2319,0.2056,1.78,217.16,10.62,0,9.21,10.74,21.62,87.78,1.1,wheat,304,0.2368,0.2521,0.0683,1.37,270.77,7.98,0,4.59,8.72,19.94,86.6,1.15,0,0,287
2017-10-15,0.2267,0.2042,1.76,229.39,10.47,0,9.19,9.03,23.23,80.57,1.05,wheat,304,0.2319,0.2438,0.0685,1.78,217.16,10.62,0,9.21,10.74,21.62,87.78,1.1,0,0,288
2017-10-16,0.2231,0.2031,1.66,266.29,9.29,0,8.06,13.81,24.86,76,1,wheat,304,0.2267,0.2368,0.0684,1.76,229.39,10.47,0,9.19,9.03,23.23,80.57,1.05,0,0,289
2017-10-17,0.2193,0.2019,0.84,167.19,5.17,0,0.67,10.37,17.25,87.97,0.9625,wheat,304,0.2231,0.2319,0.0671,1.66,266.29,9.29,0,8.06,13.81,24.86,76,1,0,0,290
2017-10-18,0.2157,0.2003,1.43,137.03,8.82,0,6.98,9.98,20.27,88.94,0.925,wheat,304,0.2193,0.2267,0.0669,0.84,167.19,5.17,0,0.67,10.37,17.25,87.97,0.9625,0,0,291
2017-10-19,0.2122,0.1988,1.44,228.89,8.7,0.8,8.65,9.99,21.14,79.65,0.8875,wheat,304,0.2157,0.2231,0.0707,1.43,137.03,8.82,0,6.98,9.98,20.27,88.94,0.925,0.8,0,292
2017-10-20,0.2102,0.1978,0.72,506.42,4.56,2.4,2.42,10.01,17.08,78.06,0.85,wheat,304,0.2122,0.2193,0.0707,1.44,228.89,8.7,0.8,8.65,9.99,21.14,79.65,0.8875,3.2,0.8,293
2017-10-21,0.2093,0.1971,0.86,407.39,5.38,5.2,4.27,9.61,17.98,78.13,0.8125,wheat,304,0.2102,0.2157,0.0705,0.72,506.42,4.56,2.4,2.42,10.01,17.08,78.06,0.85,8.4,3.2,294
2017-10-22,0.2154,0.1991,0.61,495.41,4.14,2.5,1.56,9.08,12.78,86.81,0.775,wheat,304,0.2093,0.2122,0.0693,0.86,407.39,5.38,5.2,4.27,9.61,17.98,78.13,0.8125,10.1,8.4,295
2017-10-23,0.2241,0.201,0.88,351.27,5.76,0.4,4.24,8.49,15.64,84.44,0.7375,wheat,304,0.2154,0.2102,0.0709,0.61,495.41,4.14,2.5,1.56,9.08,12.78,86.81,0.775,8.1,10.1,296
2017-10-24,0.2232,0.2001,0.32,376.38,1.94,0,0,12.52,16.56,94.76,0.7,wheat,304,0.2241,0.2093,0.1054,0.88,351.27,5.76,0.4,4.24,8.49,15.64,84.44,0.7375,2.9,8.1,297
2017-10-25,0.2228,0.1997,0.42,343.39,2.59,0,0.89,10.41,16.51,90.74,0.75,wheat,304,0.2232,0.2154,0.2246,0.32,376.38,1.94,0,0,12.52,16.56,94.76,0.7,0.4,2.9,298
2017-10-26,0.2204,0.1988,0.66,226.81,4.14,0,1.65,10.97,16.91,92.51,0.8,wheat,304,0.2228,0.2241,0.2324,0.42,343.39,2.59,0,0.89,10.41,16.51,90.74,0.75,0,0.4,299
2017-10-27,0.2171,0.1977,1.06,269.75,7.05,0,7.16,8.09,14.47,80.41,0.85,wheat,304,0.2204,0.2232,0.227,0.66,226.81,4.14,0,1.65,10.97,16.91,92.51,0.8,0,0,300
2017-10-28,0.212,0.1959,0.41,496.4,2.63,7.7,0.06,7.77,14.4,87.57,0.9,wheat,304,0.2171,0.2228,0.2299,1.06,269.75,7.05,0,7.16,8.09,14.47,80.41,0.85,7.7,0,301
2017-10-29,0.2177,0.1977,0.9,457.6,6.27,0.3,6.02,5.2,14.33,77.02,0.95,wheat,304,0.212,0.2204,0.2616,0.41,496.4,2.63,7.7,0.06,7.77,14.4,87.57,0.9,8,7.7,302
2017-10-30,0.2204,0.1984,0.94,180.04,7.14,0,7.39,3.62,11.74,81.59,1,wheat,304,0.2177,0.2171,0.2528,0.9,457.6,6.27,0.3,6.02,5.2,14.33,77.02,0.95,8,8,303
2017-10-31,0.2187,0.1977,0.42,326.56,2.68,0.1,0.05,6.44,10.79,84.73,1.05,wheat,304,0.2204,0.212,0.2438,0.94,180.04,7.14,0,7.39,3.62,11.74,81.59,1,0.4,8,304
2017-11-01,0.2154,0.1966,0.8,304.73,5.38,0,4.24,8.63,13.98,80.51,1.1,wheat,304,0.2187,0.2177,0.2357,0.42,326.56,2.68,0.1,0.05,6.44,10.79,84.73,1.05,0.1,0.4,305
2017-11-02,0.2113,0.1948,0.54,243.19,3.67,0.1,1.81,5.54,12.73,88.14,0.975,wheat,304,0.2154,0.2204,0.2291,0.8,304.73,5.38,0,4.24,8.63,13.98,80.51,1.1,0.2,0.1,306
2017-11-03,0.2089,0.1939,0.57,157.45,4.04,0,2.58,5.3,12.9,93.8,0.85,wheat,304,0.2113,0.2187,0.2229,0.54,243.19,3.67,0.1,1.81,5.54,12.73,88.14,0.975,0.1,0.2,307
2017-11-04,0.2063,0.1931,0.8,296.29,5.36,7.1,4.55,4.9,15.24,89.24,0.725,wheat,304,0.2089,0.2154,0.2177,0.57,157.45,4.04,0,2.58,5.3,12.9,93.8,0.85,7.2,0.1,308
2017-11-05,0.2095,0.1945,0.66,220.97,4.84,1.2,4.39,1.72,11.51,90.44,0.6,wheat,304,0.2063,0.2113,0.2131,0.8,296.29,5.36,7.1,4.55,4.9,15.24,89.24,0.725,8.3,7.2,309
2017-11-06,0.2257,0.1997,0.89,109.53,6.51,0,7.17,-0.83,10.63,89.09,0.475,wheat,304,0.2095,0.2089,0.2093,0.66,220.97,4.84,1.2,4.39,1.72,11.51,90.44,0.6,8.3,8.3,310
2017-11-07,0.2275,0.2009,0.58,104.91,5.34,0,5.19,-2.37,7.84,93.25,0.35,wheat,304,0.2257,0.2063,0.2056,0.89,109.53,6.51,0,7.17,-0.83,10.63,89.09,0.475,1.2,8.3,311
2017-11-08,0.2292,0.2021,0.15,143.22,1.23,0,0,4.1,7.36,95.51,0.225,wheat,304,0.2275,0.2095,0.2025,0.58,104.91,5.34,0,5.19,-2.37,7.84,93.25,0.35,0,1.2,312
2017-11-09,0.2294,0.2028,0.49,305.48,3.37,0.3,1.63,5.63,9.63,90.75,0.1,wheat,304,0.2292,0.2257,0.2046,0.15,143.22,1.23,0,0,4.1,7.36,95.51,0.225,0.3,0,313
2017-11-10,0.229,0.2034,0.35,426.48,2.68,1.3,2.3,3.86,11.73,86.37,0.3125,wheat,304,0.2294,0.2275,0.2291,0.49,305.48,3.37,0.3,1.63,5.63,9.63,90.75,0.1,1.6,0.3,314
2017-11-11,0.2292,0.2045,0.23,267.69,1.88,1.4,0.4,3.08,8.42,92.18,0.525,wheat,304,0.229,0.2292,0.2299,0.35,426.48,2.68,1.3,2.3,3.86,11.73,86.37,0.3125,3,1.6,315
2017-11-12,0.2321,0.2059,0.38,223.82,2.87,2.2,2.18,2.78,6.68,93.19,0.7375,wheat,304,0.2292,0.2294,0.2242,0.23,267.69,1.88,1.4,0.4,3.08,8.42,92.18,0.525,4.9,3,316
2017-11-13,0.2394,0.2081,0.72,222.11,5.75,0,7.29,0.17,9.93,86.65,0.95,wheat,304,0.2321,0.229,0.2183,0.38,223.82,2.87,2.2,2.18,2.78,6.68,93.19,0.7375,3.6,4.9,317
2017-11-14,0.2417,0.2095,0.41,348.04,3.2,0.3,1.13,-0.25,9.15,89.47,1.1625,wheat,304,0.2394,0.2292,0.2227,0.72,222.11,5.75,0,7.29,0.17,9.93,86.65,0.95,2.5,3.6,318
2017-11-15,0.2403,0.2102,0.17,229.3,1.3,1,0,7.41,9.39,96.96,1.375,wheat,304,0.2417,0.2321,0.243,0.41,348.04,3.2,0.3,1.13,-0.25,9.15,89.47,1.1625,1.3,2.5,319
2017-11-16,0.2393,0.2109,0.19,241.53,1.3,0.5,0.14,7.61,9.87,95.84,1.5875,wheat,304,0.2403,0.2394,0.2412,0.17,229.3,1.3,1,0,7.41,9.39,96.96,1.375,1.8,1.3,320
2017-11-17,0.2395,0.2114,0.6,127.66,4.9,0,5.66,0.58,10.19,86.95,1.8,wheat,304,0.2393,0.2417,0.2716,0.19,241.53,1.3,0.5,0.14,7.61,9.87,95.84,1.5875,1.5,1.8,321
2017-11-18,0.2384,0.2113,0.37,357.96,2.82,2.5,1.01,1.5,8,86.37,1.7125,wheat,304,0.2395,0.2403,0.2652,0.6,127.66,4.9,0,5.66,0.58,10.19,86.95,1.8,3,1.5,322
2017-11-19,0.2381,0.2114,0.56,307.47,4.5,2.3,5.54,2.11,9.56,86.25,1.625,wheat,304,0.2384,0.2393,0.259,0.37,357.96,2.82,2.5,1.01,1.5,8,86.37,1.7125,4.8,3,323
2017-11-20,0.2432,0.2132,0.1,403.44,0.82,12.6,0,3.61,11.07,93.89,1.5375,wheat,304,0.2381,0.2395,0.2521,0.56,307.47,4.5,2.3,5.54,2.11,9.56,86.25,1.625,17.4,4.8,324
2017-11-21,0.2731,0.2218,0.1,465.6,0.72,3.2,0,9.71,11.78,92.27,1.45,wheat,304,0.2432,0.2384,0.2438,0.1,403.44,0.82,12.6,0,3.61,11.07,93.89,1.5375,18.1,17.4,325
2017-11-22,0.2752,0.2303,0.63,526.89,4.26,0,4.53,9.34,13.24,73.72,1.3625,wheat,304,0.2731,0.2381,0.2368,0.1,465.6,0.72,3.2,0,9.71,11.78,92.27,1.45,15.8,18.1,326
2017-11-23,0.2658,0.2296,0.35,572.05,2.23,10.3,2.05,6.93,15.35,72.09,1.275,wheat,304,0.2752,0.2432,0.2319,0.63,526.89,4.26,0,4.53,9.34,13.24,73.72,1.3625,13.5,15.8,327
2017-11-24,0.2732,0.2311,0.3,168.67,2.2,1.8,1.61,3.97,9.45,93.61,1.1875,wheat,304,0.2658,0.2731,0.2267,0.35,572.05,2.23,10.3,2.05,6.93,15.35,72.09,1.275,12.1,13.5,328
2017-11-25,0.2755,0.2327,0.41,237.5,3.26,0.8,1.94,0.33,6.76,90.84,1.1,wheat,304,0.2732,0.2752,0.2231,0.3,168.67,2.2,1.8,1.61,3.97,9.45,93.61,1.1875,12.9,12.1,329
2017-11-26,0.2689,0.2307,0.34,407.14,2.84,1.9,2.5,1.91,6.79,87.28,1,wheat,304,0.2755,0.2658,0.2193,0.41,237.5,3.26,0.8,1.94,0.33,6.76,90.84,1.1,4.5,12.9,330
2017-11-27,0.2693,0.2298,0.09,535.08,0.64,11.8,0,3.04,8.15,91.84,0.9,wheat,304,0.2689,0.2732,0.2157,0.34,407.14,2.84,1.9,2.5,1.91,6.79,87.28,1,14.5,4.5,331
2017-11-28,0.2839,0.2348,0.48,335.25,3.18,0.3,3.37,-0.26,7.45,91.47,0.8,wheat,304,0.2693,0.2755,0.2122,0.09,535.08,0.64,11.8,0,3.04,8.15,91.84,0.9,14,14.5,332
2017-11-29,0.2755,0.2331,0.22,161.84,1.48,0.1,0,-1.37,3.25,95.84,0.7,wheat,304,0.2839,0.2689,0.2102,0.48,335.25,3.18,0.3,3.37,-0.26,7.45,91.47,0.8,12.2,14,333
2017-11-30,0.2687,0.2305,0.24,202.13,1.99,0,0.77,0.72,4.8,93.83,0.6,wheat,304,0.2755,0.2693,0.2093,0.22,161.84,1.48,0.1,0,-1.37,3.25,95.84,0.7,0.4,12.2,334
2017-12-01,0.2633,0.2274,0.19,165.83,1.59,0,1,-3.19,3.97,94.49,0.5,wheat,304,0.2687,0.2839,0.2154,0.24,202.13,1.99,0,0.77,0.72,4.8,93.83,0.6,0.1,0.4,335
2017-12-02,0.2583,0.2231,0.1,181.5,1.04,1,0,-2.31,-0.37,98.01,0.4,wheat,304,0.2633,0.2755,0.2241,0.19,165.83,1.59,0,1,-3.19,3.97,94.49,0.5,1,0.1,336
2017-12-03,0.2558,0.221,0.09,323.31,0.7,2.1,0,-0.87,3.97,96.67,0.3,wheat,304,0.2583,0.2687,0.2232,0.1,181.5,1.04,1,0,-2.31,-0.37,98.01,0.4,3.1,1,337
2017-12-04,0.2571,0.2208,0.29,255.55,2.24,0.2,2.07,2.16,9.08,93.97,0.4,wheat,304,0.2558,0.2633,0.2228,0.09,323.31,0.7,2.1,0,-0.87,3.97,96.67,0.3,3.3,3.1,338
2017-12-05,0.2565,0.2204,0.1,339.06,0.73,0,0,2.84,7.05,87.8,0.5,wheat,304,0.2571,0.2583,0.2204,0.29,255.55,2.24,0.2,2.07,2.16,9.08,93.97,0.4,2.3,3.3,339
2017-12-06,0.254,0.2195,0.18,416.19,1.33,0,0,6.17,8.45,80.15,0.6,wheat,304,0.2565,0.2558,0.2171,0.1,339.06,0.73,0,0,2.84,7.05,87.8,0.5,0.2,2.3,340
2017-12-07,0.251,0.2184,0.1,620.1,0.93,8,0.39,3.27,6.92,84.14,0.7,wheat,304,0.254,0.2571,0.212,0.18,416.19,1.33,0,0,6.17,8.45,80.15,0.6,8,0.2,341
2017-12-08,0.262,0.2211,0.16,418.05,1.5,15.8,1.39,0.2,5.5,87.64,0.8,wheat,304,0.251,0.2565,0.2177,0.1,620.1,0.93,8,0.39,3.27,6.92,84.14,0.7,23.8,8,342
2017-12-09,0.2786,0.2281,0.22,467.25,1.77,2.2,1.25,-0.23,2.86,87.48,0.9,wheat,304,0.262,0.254,0.2204,0.16,418.05,1.5,15.8,1.39,0.2,5.5,87.64,0.8,26,23.8,343
2017-12-10,0.2871,0.2336,0.09,542.45,0.57,11.1,0.13,-0.12,5.92,90.19,1,wheat,304,0.2786,0.251,0.2187,0.22,467.25,1.77,2.2,1.25,-0.23,2.86,87.48,0.9,29.1,26,344
2017-12-11,0.2895,0.2364,0.08,381.48,0.61,10.8,0.09,-2.05,1.79,93.47,1.1,wheat,304,0.2871,0.262,0.2154,0.09,542.45,0.57,11.1,0.13,-0.12,5.92,90.19,1,24.1,29.1,345
2017-12-12,0.2875,0.2368,0.26,372.98,2.3,0.8,2.26,0.33,2.15,92.58,0.9875,wheat,304,0.2895,0.2786,0.2113,0.08,381.48,0.61,10.8,0.09,-2.05,1.79,93.47,1.1,22.7,24.1,346
2017-12-13,0.2875,0.239,0.1,581.24,0.56,14.3,0,0.51,6.91,89.78,0.875,wheat,304,0.2875,0.2871,0.2089,0.26,372.98,2.3,0.8,2.26,0.33,2.15,92.58,0.9875,25.9,22.7,347
2017-12-14,0.2955,0.2487,0.19,483.34,1.77,0.2,1.15,0.66,5.18,89.12,0.7625,wheat,304,0.2875,0.2895,0.2063,0.1,581.24,0.56,14.3,0,0.51,6.91,89.78,0.875,15.3,25.9,348
2017-12-15,0.2836,0.2497,0.16,221.01,1.32,0,0.44,1.27,4.99,89.47,0.65,wheat,304,0.2955,0.2875,0.2095,0.19,483.34,1.77,0.2,1.15,0.66,5.18,89.12,0.7625,14.5,15.3,349
2017-12-16,0.2763,0.2464,0.35,232.88,3.08,2.9,4.16,-0.25,5.87,92.44,0.5375,wheat,304,0.2836,0.2875,0.2257,0.16,221.01,1.32,0,0.44,1.27,4.99,89.47,0.65,3.1,14.5,350
2017-12-17,0.2772,0.2466,0.39,311.42,3.18,8.2,3.9,-1.45,4.52,94.63,0.425,wheat,304,0.2763,0.2955,0.2275,0.35,232.88,3.08,2.9,4.16,-0.25,5.87,92.44,0.5375,11.1,3.1,351
2017-12-18,0.2867,0.2505,0.16,264.78,1.26,0.2,0.17,1.28,7.4,93.58,0.3125,wheat,304,0.2772,0.2836,0.2292,0.39,311.42,3.18,8.2,3.9,-1.45,4.52,94.63,0.425,11.3,11.1,352
2017-12-19,0.2805,0.25,0.21,207.96,1.59,0.9,0.28,2.42,7.05,94.62,0.2,wheat,304,0.2867,0.2763,0.2294,0.16,264.78,1.26,0.2,0.17,1.28,7.4,93.58,0.3125,9.3,11.3,353
2017-12-20,0.2741,0.2472,0.1,174.15,0.95,0.8,0.06,5.2,8.22,97.45,0.2875,wheat,304,0.2805,0.2772,0.229,0.21,207.96,1.59,0.9,0.28,2.42,7.05,94.62,0.2,1.9,9.3,354
2017-12-21,0.2701,0.2449,0.11,196.16,0.89,3.1,0,7.06,9.61,98.26,0.375,wheat,304,0.2741,0.2867,0.2292,0.1,174.15,0.95,0.8,0.06,5.2,8.22,97.45,0.2875,4.8,1.9,355
2017-12-22,0.2716,0.2452,0.11,157.4,0.68,0.6,0.03,8.37,9.64,97.97,0.4625,wheat,304,0.2701,0.2805,0.2321,0.11,196.16,0.89,3.1,0,7.06,9.61,98.26,0.375,4.5,4.8,356
2017-12-23,0.2712,0.2454,0.1,473.41,0.55,0,0,8.13,9.61,91.17,0.55,wheat,304,0.2716,0.2741,0.2394,0.11,157.4,0.68,0.6,0.03,8.37,9.64,97.97,0.4625,3.7,4.5,357
2017-12-24,0.2673,0.2438,0.1,557.87,0.72,0,0.1,8.19,9.97,87.4,0.6375,wheat,304,0.2712,0.2701,0.2417,0.1,473.41,0.55,0,0,8.13,9.61,91.17,0.55,0.6,3.7,358
2017-12-25,0.2631,0.2421,0.1,540.61,0.76,1.2,0,3.96,8.67,83.35,0.725,wheat,304,0.2673,0.2716,0.2403,0.1,557.87,0.72,0,0.1,8.19,9.97,87.4,0.6375,1.2,0.6,359
2017-12-26,0.2593,0.2404,0.31,551.27,2.1,1.8,1.88,3.82,7.58,81.17,0.8125,wheat,304,0.2631,0.2712,0.2393,0.1,540.61,0.76,1.2,0,3.96,8.67,83.35,0.725,3,1.2,360
2017-12-27,0.2599,0.2403,0.22,378.46,1.68,2.4,1.02,2.26,6.97,84.87,0.9,wheat,304,0.2593,0.2673,0.2395,0.31,551.27,2.1,1.8,1.88,3.82,7.58,81.17,0.8125,5.4,3,361
2017-12-28,0.2631,0.2409,0.37,390.89,3.26,0,4.09,0.7,5.03,83.29,0.8,wheat,304,0.2599,0.2631,0.2384,0.22,378.46,1.68,2.4,1.02,2.26,6.97,84.87,0.9,4.2,5.4,362
2017-12-29,0.2637,0.2406,0.18,474.82,1.44,10.8,1.39,-0.86,5.89,88.34,0.7,wheat,304,0.2631,0.2593,0.2381,0.37,390.89,3.26,0,4.09,0.7,5.03,83.29,0.8,13.2,4.2,363
2017-12-30,0.2837,0.2488,0.14,559.96,1.02,8.5,0.12,3.33,12.66,84.79,0.6,wheat,304,0.2637,0.2599,0.2432,0.18,474.82,1.44,10.8,1.39,-0.86,5.89,88.34,0.7,19.3,13.2,364
2017-12-31,0.2971,0.2575,0.22,603.14,1.17,8.5,0.17,8.31,14.25,85.88,0.5,wheat,304,0.2837,0.2631,0.2731,0.14,559.96,1.02,8.5,0.12,3.33,12.66,84.79,0.6,27.8,19.3,365
2018-01-01,0.3026,0.2677,0.3,495.93,2.21,10.5,1.85,4.76,8.83,84.95,0.4,beans,304,0.2971,0.2637,0.2752,0.22,603.14,1.17,8.5,0.17,8.31,14.25,85.88,0.5,27.5,27.8,1
2018-01-02,0.3024,0.2809,0.21,442.74,1.65,14.1,0.29,4.4,8.56,88.9,0.5875,beans,304,0.3026,0.2837,0.2658,0.3,495.93,2.21,10.5,1.85,4.76,8.83,84.95,0.4,33.1,27.5,2
2018-01-03,0.3072,0.3356,0.12,839.15,1.02,3.1,0.35,5.87,11.44,76.96,0.775,beans,304,0.3024,0.2971,0.2732,0.21,442.74,1.65,14.1,0.29,4.4,8.56,88.9,0.5875,27.7,33.1,3
2018-01-04,0.2996,0.365,0.11,549.22,0.86,2.5,0.07,6.23,11.44,83.55,0.9625,beans,304,0.3072,0.3026,0.2755,0.12,839.15,1.02,3.1,0.35,5.87,11.44,76.96,0.775,19.7,27.7,4
2018-01-05,0.2947,0.3544,0.26,417.16,2.03,1.9,0.96,4.03,9.23,85.64,1.15,beans,304,0.2996,0.3024,0.2689,0.11,549.22,0.86,2.5,0.07,6.23,11.44,83.55,0.9625,7.5,19.7,5
2018-01-06,0.2928,0.3533,0.19,250.09,1.52,0.2,0.22,0.49,6.1,92.2,1.3375,beans,304,0.2947,0.3072,0.2693,0.26,417.16,2.03,1.9,0.96,4.03,9.23,85.64,1.15,4.6,7.5,6
2018-01-07,0.2839,0.3462,0.35,565.07,3.13,0,4.05,0.6,3.77,81.3,1.525,beans,304,0.2928,0.2996,0.2839,0.19,250.09,1.52,0.2,0.22,0.49,6.1,92.2,1.3375,2.1,4.6,7
2018-01-08,0.2756,0.3402,0.26,475.53,2.39,0,2.32,1.11,4.61,80.74,1.7125,beans,304,0.2839,0.2947,0.2755,0.35,565.07,3.13,0,4.05,0.6,3.77,81.3,1.525,0.2,2.1,8
2018-01-09,0.2704,0.3357,0.21,235.12,1.88,0.8,0.47,0.8,6.56,90.14,1.9,beans,304,0.2756,0.2928,0.2687,0.26,475.53,2.39,0,2.32,1.11,4.61,80.74,1.7125,0.8,0.2,9
2018-01-10,0.2688,0.332,0.2,241.18,1.64,2.4,0,5.81,8.64,89.02,1.8,beans,304,0.2704,0.2839,0.2633,0.21,235.12,1.88,0.8,0.47,0.8,6.56,90.14,1.9,3.2,0.8,10
2018-01-11,0.2707,0.3309,0.2,119.27,1.39,0.1,0.35,2.71,7.82,96.78,1.7,beans,304,0.2688,0.2756,0.2583,0.2,241.18,1.64,2.4,0,5.81,8.64,89.02,1.8,3.3,3.2,11
2018-01-12,0.2674,0.3257,0.1,106.75,0.85,0,0,4.33,5.33,96.09,1.6,beans,304,0.2707,0.2704,0.2558,0.2,119.27,1.39,0.1,0.35,2.71,7.82,96.78,1.7,2.5,3.3,12
2018-01-13,0.2635,0.3199,0.22,236.2,1.74,0,0.78,2.23,6.44,86.72,1.5,beans,304,0.2674,0.2688,0.2571,0.1,106.75,0.85,0,0,4.33,5.33,96.09,1.6,0.1,2.5,13
2018-01-14,0.2595,0.3139,0.49,316.56,4.19,0,6.45,0.98,5.47,79.5,1.4,beans,304,0.2635,0.2707,0.2565,0.22,236.2,1.74,0,0.78,2.23,6.44,86.72,1.5,0,0.1,14
2018-01-15,0.2578,0.3107,0.11,579.52,1.04,9.1,0,0.85,7.64,86.34,1.3,beans,304,0.2595,0.2674,0.254,0.49,316.56,4.19,0,6.45,0.98,5.47,79.5,1.4,9.1,0,15
2018-01-16,0.2778,0.3252,0.29,484.37,2.45,7,1.89,2,6.94,82.76,1.2,beans,304,0.2578,0.2635,0.251,0.11,579.52,1.04,9.1,0,0.85,7.64,86.34,1.3,16.1,9.1,16
2018-01-17,0.2833,0.3338,0.29,495.72,2.26,6.7,1.86,1.1,5.27,81.53,1.1,beans,304,0.2778,0.2595,0.262,0.29,484.37,2.45,7,1.89,2,6.94,82.76,1.2,22.8,16.1,17
2018-01-18,0.287,0.3411,0.23,654,1.77,8.2,0.52,0.67,10.74,83.63,1.025,beans,304,0.2833,0.2578,0.2786,0.29,495.72,2.26,6.7,1.86,1.1,5.27,81.53,1.1,21.9,22.8,18
