date,VWC5,VWC_40zone,EV24,FG,Q,rd,SQ,TN,TX,UG,LAI,Crop,BOFEK,VWC5_lag,VWC5_lag3,VWC5_lag40,EV24_lag,FG_lag,Q_lag,rd_lag,SQ_lag,TN_lag,TX_lag,UG_lag,LAI_lag,rd_3day,rd_3day_lag,DOY
2016-09-04,0.2281,0.2402,1.73,438.08,9.8,2.9,3.51,14.31,22.98,82.5,2.4875,chicory,317,0.2396,0.1984,0.2093,2.48,258.62,14.18,0.6,5.91,13.13,23.51,78.56,2.475,5.3,2.4,248
2016-09-05,0.2193,0.2378,2.57,198.33,14.82,0,7.81,12.01,23.16,82.04,2.5,chicory,317,0.2281,0.2316,0.2051,1.73,438.08,9.8,2.9,3.51,14.31,22.98,82.5,2.4875,3.5,5.3,249
2016-09-06,0.21,0.2356,2.98,133.8,16.86,0,10.78,10.76,26.11,80.5,2.475,chicory,317,0.2193,0.2396,0.2044,2.57,198.33,14.82,0,7.81,12.01,23.16,82.04,2.5,2.9,3.5,250
2016-09-07,0.2033,0.2337,3.41,168.55,18.94,0,11.91,11.74,26.95,70.76,2.45,chicory,317,0.21,0.2281,0.2098,2.98,133.8,16.86,0,10.78,10.76,26.11,80.5,2.475,0,2.9,251
2016-09-08,0.1998,0.2322,3.3,245.3,17.97,0,11.98,12.59,28.19,71.51,2.425,chicory,317,0.2033,0.2193,0.2092,3.41,168.55,18.94,0,11.91,11.74,26.95,70.76,2.45,0,0,252
2016-09-09,0.1971,0.2307,2.68,167.72,15.69,0,8.45,10.98,23.62,80.93,2.4,chicory,317,0.1998,0.21,0.2082,3.3,245.3,17.97,0,11.98,12.59,28.19,71.51,2.425,0,0,253
2016-09-10,0.2263,0.2356,3.07,155.04,17.62,0,11.22,8.88,26.2,72.13,2.375,chicory,317,0.1971,0.2033,0.2168,2.68,167.72,15.69,0,8.45,10.98,23.62,80.93,2.4,0,0,254
2016-09-11,0.2547,0.2454,1.42,139.67,8.07,0,1.57,13.92,23.48,84.91,2.35,chicory,317,0.2263,0.1998,0.26,3.07,155.04,17.62,0,11.22,8.88,26.2,72.13,2.375,0,0,255
2016-09-12,0.2402,0.2434,3.17,119.81,17.03,0,11.44,13.46,29.73,72.33,2.325,chicory,317,0.2547,0.1971,0.3006,1.42,139.67,8.07,0,1.57,13.92,23.48,84.91,2.35,0,0,256
2016-09-13,0.2311,0.2416,3.19,193.57,16.43,0,11.48,15.79,32.5,66.18,2.3,chicory,317,0.2402,0.2263,0.2893,3.17,119.81,17.03,0,11.44,13.46,29.73,72.33,2.325,0,0,257
2016-09-14,0.2244,0.2402,3.17,201.99,16.38,0,11.44,16.63,32.42,62.86,2.2375,chicory,317,0.2311,0.2547,0.2727,3.19,193.57,16.43,0,11.48,15.79,32.5,66.18,2.3,0,0,258
2016-09-15,0.2186,0.2386,2.93,303.89,15.32,11.6,9.17,15.67,30.48,64.51,2.175,chicory,317,0.2244,0.2402,0.2593,3.17,201.99,16.38,0,11.44,16.63,32.42,62.86,2.2375,11.6,0,259
2016-09-16,0.2745,0.2517,1.86,268.08,10.73,0,5.1,14.06,22.04,80.83,2.1125,chicory,317,0.2186,0.2311,0.2525,2.93,303.89,15.32,11.6,9.17,15.67,30.48,64.51,2.175,11.6,11.6,260
2016-09-17,0.2476,0.2487,1.3,144.89,7.37,0,1.09,11.43,20.1,87.13,2.05,chicory,317,0.2745,0.2244,0.2467,1.86,268.08,10.73,0,5.1,14.06,22.04,80.83,2.1125,11.6,11.6,261
2016-09-18,0.2419,0.2482,1.42,241.22,8.37,0,3.11,12.96,19.9,82.99,1.9875,chicory,317,0.2476,0.2186,0.2415,1.3,144.89,7.37,0,1.09,11.43,20.1,87.13,2.05,0,11.6,262
2016-09-19,0.2369,0.2473,1.91,166.26,11.96,0,5.36,8.81,19.81,76.97,1.925,chicory,317,0.2419,0.2745,0.2381,1.42,241.22,8.37,0,3.11,12.96,19.9,82.99,1.9875,0,0,263
2016-09-20,0.2312,0.2458,1.71,99.83,10.74,0,4.02,6.4,19.83,79.17,1.8625,chicory,317,0.2369,0.2476,0.2357,1.91,166.26,11.96,0,5.36,8.81,19.81,76.97,1.925,0,0,264
2016-09-21,0.2255,0.2439,2.32,152.01,14.28,0,9.62,8.3,20.88,71.19,1.8,chicory,317,0.2312,0.2419,0.2561,1.71,99.83,10.74,0,4.02,6.4,19.83,79.17,1.8625,0,0,265
2016-09-22,0.2185,0.2418,1.9,114.2,11.96,0,6.72,6.73,21.59,78.5,1.625,chicory,317,0.2255,0.2369,0.2457,2.32,152.01,14.28,0,9.62,8.3,20.88,71.19,1.8,0,0,266
2016-09-23,0.2135,0.2398,2.05,182.82,12.72,0,8.15,7.13,21.66,80.72,1.45,chicory,317,0.2185,0.2312,0.2388,1.9,114.2,11.96,0,6.72,6.73,21.59,78.5,1.625,0,0,267
2016-09-24,0.2084,0.2377,2.41,219.02,14.25,0,10.1,7.06,24.02,70.89,1.275,chicory,317,0.2135,0.2255,0.2302,2.05,182.82,12.72,0,8.15,7.13,21.66,80.72,1.45,0,0,268
2016-09-25,0.2046,0.2357,2.33,297.36,13.57,0,9.21,10.41,26.18,70.49,1.1,chicory,317,0.2084,0.2185,0.2216,2.41,219.02,14.25,0,10.1,7.06,24.02,70.89,1.275,0,0,269
2016-09-26,0.2013,0.2338,1.8,111.89,11.26,0,6.19,7.33,20.15,81.64,0.925,chicory,317,0.2046,0.2135,0.2151,2.33,297.36,13.57,0,9.21,10.41,26.18,70.49,1.1,0,0,270
2016-09-27,0.1991,0.2321,2.29,165.82,14.29,0,9.68,4.95,21.67,73.37,0.75,chicory,317,0.2013,0.2084,0.2102,1.8,111.89,11.26,0,6.19,7.33,20.15,81.64,0.925,0,0,271
2016-09-28,0.1973,0.2304,1.97,424.1,11.12,0,6.28,14.32,23.23,63.42,0.575,chicory,317,0.1991,0.2046,0.2122,2.29,165.82,14.29,0,9.68,4.95,21.67,73.37,0.75,0,0,272
2016-09-29,0.1954,0.2288,0.96,500.64,5.61,1.7,2.13,13.82,19.39,80.07,0.4,chicory,317,0.1973,0.2013,0.2274,1.97,424.1,11.12,0,6.28,14.32,23.23,63.42,0.575,1.7,0,273
2016-09-30,0.1983,0.2283,1.66,287.23,10.18,0.6,5.09,11.12,18.84,78.15,0.55,chicory,317,0.1954,0.1991,0.2474,0.96,500.64,5.61,1.7,2.13,13.82,19.39,80.07,0.4,2.3,1.7,274
2016-10-01,0.1985,0.2277,1.24,215.12,7.76,2.7,2.99,10.02,17.91,84.88,0.7,chicory,317,0.1983,0.1973,0.2791,1.66,287.23,10.18,0.6,5.09,11.12,18.84,78.15,0.55,5,2.3,275
2016-10-02,0.2116,0.2294,0.88,380.13,5.75,1.7,2.15,8.71,15.86,87.67,0.85,chicory,317,0.1985,0.1954,0.2586,1.24,215.12,7.76,2.7,2.99,10.02,17.91,84.88,0.7,5,5,276
2016-10-03,0.2194,0.2312,1.57,232.53,9.74,0,5.97,11.14,18.5,80.48,1,chicory,317,0.2116,0.1983,0.2445,0.88,380.13,5.75,1.7,2.15,8.71,15.86,87.67,0.85,4.4,5,277
2016-10-04,0.2163,0.2309,1.35,353.19,8.67,0,5.36,8.8,17.53,78.39,1.15,chicory,317,0.2194,0.1985,0.2327,1.57,232.53,9.74,0,5.97,11.14,18.5,80.48,1,1.7,4.4,278
2016-10-05,0.21,0.2298,1.98,407.51,13.45,0,10.04,4.78,14.46,70.78,1.3,chicory,317,0.2163,0.2116,0.2196,1.35,353.19,8.67,0,5.36,8.8,17.53,78.39,1.15,0,1.7,279
2016-10-06,0.2023,0.2282,0.95,340.52,6.62,0,1.93,3.27,13.02,78.4,1.45,chicory,317,0.21,0.2194,0.2111,1.98,407.51,13.45,0,10.04,4.78,14.46,70.78,1.3,0,0,280
2016-10-07,0.1981,0.2268,0.77,280.11,5.13,0,2.35,9.65,14.74,82.93,1.6,chicory,317,0.2023,0.2163,0.2071,0.95,340.52,6.62,0,1.93,3.27,13.02,78.4,1.45,0,0,281
2016-10-08,0.1957,0.2258,1.28,228.81,8.75,0,4.38,4.56,14.68,76.63,1.7,chicory,317,0.1981,0.21,0.2038,0.77,280.11,5.13,0,2.35,9.65,14.74,82.93,1.6,0,0,282
2016-10-09,0.1933,0.2248,1.39,115.07,9.98,0,7.45,2.8,14.05,82.44,1.8,chicory,317,0.1957,0.2023,0.2016,1.28,228.81,8.75,0,4.38,4.56,14.68,76.63,1.7,0,0,283
2016-10-10,0.1917,0.2238,1.31,139.24,9.68,0,6.42,2.11,13.31,79.15,1.9,chicory,317,0.1933,0.1981,0.1999,1.39,115.07,9.98,0,7.45,2.8,14.05,82.44,1.8,0,0,284
2016-10-11,0.1906,0.2229,0.86,146.01,6.37,1.4,1.98,0,12.44,88.8,2,chicory,317,0.1917,0.1957,0.1984,1.31,139.24,9.68,0,6.42,2.11,13.31,79.15,1.9,1.4,0,285
2016-10-12,0.1928,0.2228,0.49,358.08,3.43,0,0.21,6.97,9.96,83.83,2.1,chicory,317,0.1906,0.1933,0.2316,0.86,146.01,6.37,1.4,1.98,0,12.44,88.8,2,1.4,1.4,286
2016-10-13,0.1919,0.2224,1.03,450.29,7.07,0,4.31,6.63,12.08,77.01,2.2,chicory,317,0.1928,0.1917,0.2396,0.49,358.08,3.43,0,0.21,6.97,9.96,83.83,2.1,1.4,1.4,287
2016-10-14,0.1903,0.2214,1.12,366.77,7.8,7,5.48,7.37,13.51,77.48,2.3,chicory,317,0.1919,0.1906,0.2281,1.03,450.29,7.07,0,4.31,6.63,12.08,77.01,2.2,7,1.4,288
2016-10-15,0.2155,0.2252,0.54,250.07,3.63,0.2,2.14,8.43,14.69,90.33,2.4,chicory,317,0.1903,0.1928,0.2193,1.12,366.77,7.8,7,5.48,7.37,13.51,77.48,2.3,7.2,7,289
2016-10-16,0.2172,0.2264,1.65,242.74,10.45,0.2,9.13,6.64,19.52,78.77,2.2625,chicory,317,0.2155,0.1919,0.21,0.54,250.07,3.63,0.2,2.14,8.43,14.69,90.33,2.4,7.4,7.2,290
2016-10-17,0.2144,0.2264,0.88,179.01,5.75,0,3.27,6.65,16.48,89.98,2.125,chicory,317,0.2172,0.1903,0.2033,1.65,242.74,10.45,0.2,9.13,6.64,19.52,78.77,2.2625,0.4,7.4,291
2016-10-18,0.2343,0.2295,0.63,338.82,4.37,16.9,2.61,6.95,13.73,91.82,1.9875,chicory,317,0.2144,0.2155,0.1998,0.88,179.01,5.75,0,3.27,6.65,16.48,89.98,2.125,17.1,0.4,292
2016-10-19,0.314,0.2505,0.54,338.79,3.93,5.2,2.18,4.23,11.36,90.5,1.85,chicory,317,0.2343,0.2172,0.1971,0.63,338.82,4.37,16.9,2.61,6.95,13.73,91.82,1.9875,22.1,17.1,293
2016-10-20,0.3224,0.2665,0.25,205.02,1.74,7.6,0.22,6.15,10.78,94.43,1.7125,chicory,317,0.314,0.2144,0.2263,0.54,338.79,3.93,5.2,2.18,4.23,11.36,90.5,1.85,29.7,22.1,294
2016-10-21,0.299,0.2775,0.63,189.96,4.7,2.5,2.05,5.74,10.4,88.64,1.575,chicory,317,0.3224,0.2343,0.2547,0.25,205.02,1.74,7.6,0.22,6.15,10.78,94.43,1.7125,15.3,29.7,295
2016-10-22,0.2889,0.2759,0.62,136.8,4.71,0.3,2.11,-0.52,9.86,90.06,1.4375,chicory,317,0.299,0.314,0.2402,0.63,189.96,4.7,2.5,2.05,5.74,10.4,88.64,1.575,10.4,15.3,296
2016-10-23,0.2789,0.2739,0.6,134.13,5.35,0,2.46,-1.39,7.8,94.92,1.3,chicory,317,0.2889,0.3224,0.2311,0.62,136.8,4.71,0.3,2.11,-0.52,9.86,90.06,1.4375,2.8,10.4,297
2016-10-24,0.2841,0.274,0.26,206.04,1.89,2,0.04,4.94,8.73,94.15,1.275,chicory,317,0.2789,0.299,0.2244,0.6,134.13,5.35,0,2.46,-1.39,7.8,94.92,1.3,2.3,2.8,298
2016-10-25,0.2872,0.2745,0.23,104.14,1.58,0,0.04,8.29,9.72,93.44,1.25,chicory,317,0.2841,0.2889,0.2186,0.26,206.04,1.89,2,0.04,4.94,8.73,94.15,1.275,2,2.3,299
2016-10-26,0.2768,0.2724,0.88,134.67,6.18,0,4.43,6.86,12.59,88.69,1.225,chicory,317,0.2872,0.2789,0.2745,0.23,104.14,1.58,0,0.04,8.29,9.72,93.44,1.25,2,2,300
2016-10-27,0.2709,0.2707,0.38,318.99,2.57,0,0.31,7.88,13.19,92.76,1.2,chicory,317,0.2768,0.2841,0.2476,0.88,134.67,6.18,0,4.43,6.86,12.59,88.69,1.225,0,2,301
2016-10-28,0.2688,0.2694,0.2,309.87,1.45,0.8,0,9.97,13.73,92.24,1.175,chicory,317,0.2709,0.2872,0.2419,0.38,318.99,2.57,0,0.31,7.88,13.19,92.76,1.2,0.8,0,302
2016-10-29,0.2672,0.2682,1,96.9,6.99,0,7.12,4.72,14.92,89.48,1.15,chicory,317,0.2688,0.2768,0.2369,0.2,309.87,1.45,0.8,0,9.97,13.73,92.24,1.175,0.8,0.8,303
2016-10-30,0.2624,0.2667,0.91,65.55,6.52,0,6.49,4.34,15.12,90.27,1.125,chicory,317,0.2672,0.2709,0.2312,1,96.9,6.99,0,7.12,4.72,14.92,89.48,1.15,0.8,0.8,304
2016-10-31,0.2593,0.2654,1.05,101.29,7.4,0,8.04,3.84,15.79,89.74,1.1,chicory,317,0.2624,0.2688,0.2255,0.91,65.55,6.52,0,6.49,4.34,15.12,90.27,1.125,0,0.8,305
2016-11-01,0.2584,0.2649,0.58,147.38,4,2.6,2.88,3.05,14.07,94.52,1.0125,chicory,317,0.2593,0.2672,0.2185,1.05,101.29,7.4,0,8.04,3.84,15.79,89.74,1.1,2.6,0,306
2016-11-02,0.2672,0.2661,0.77,236.05,5.96,1.9,5.42,2.55,11.21,90.92,0.925,chicory,317,0.2584,0.2624,0.2135,0.58,147.38,4,2.6,2.88,3.05,14.07,94.52,1.0125,4.5,2.6,307
2016-11-03,0.2697,0.2665,0.53,219.29,4.29,0.4,3.26,1.33,9.94,94.43,0.8375,chicory,317,0.2672,0.2593,0.2084,0.77,236.05,5.96,1.9,5.42,2.55,11.21,90.92,0.925,4.9,4.5,308
2016-11-04,0.2662,0.2653,0.66,314.19,4.8,1.5,4.76,5.59,10.86,83.17,0.75,chicory,317,0.2697,0.2584,0.2046,0.53,219.29,4.29,0.4,3.26,1.33,9.94,94.43,0.8375,3.8,4.9,309
2016-11-05,0.2731,0.2662,0.48,293.08,3.55,0.6,2.34,4.47,10.47,90.49,0.6625,chicory,317,0.2662,0.2672,0.2013,0.66,314.19,4.8,1.5,4.76,5.59,10.86,83.17,0.75,2.5,3.8,310
2016-11-06,0.2707,0.2659,0.42,385.93,3.28,1.3,1.94,3.72,8.41,89.84,0.575,chicory,317,0.2731,0.2697,0.1991,0.48,293.08,3.55,0.6,2.34,4.47,10.47,90.49,0.6625,3.4,2.5,311
2016-11-07,0.2973,0.2702,0.17,203.25,1.21,1.9,0,2.56,6.12,94.41,0.4875,chicory,317,0.2707,0.2662,0.1973,0.42,385.93,3.28,1.3,1.94,3.72,8.41,89.84,0.575,3.8,3.4,312
2016-11-08,0.2945,0.271,0.48,175.13,4.02,0.8,2.84,-0.61,4.81,89.99,0.4,chicory,317,0.2973,0.2731,0.1954,0.17,203.25,1.21,1.9,0,2.56,6.12,94.41,0.4875,4,3.8,313
2016-11-09,0.3088,0.2751,0.21,226.83,1.43,10.6,0.12,-0.13,4.58,93.95,0.425,chicory,317,0.2945,0.2707,0.1983,0.48,175.13,4.02,0.8,2.84,-0.61,4.81,89.99,0.4,13.3,4,314
2016-11-10,0.3252,0.2858,0.13,161.1,1.15,11.2,0.33,2.6,6.45,96.66,0.45,chicory,317,0.3088,0.2973,0.1985,0.21,226.83,1.43,10.6,0.12,-0.13,4.58,93.95,0.425,22.6,13.3,315
2016-11-11,0.3114,0.2957,0.39,270.87,3.39,0,3.38,-2.86,5.21,88.69,0.475,chicory,317,0.3252,0.2945,0.2116,0.13,161.1,1.15,11.2,0.33,2.6,6.45,96.66,0.45,21.8,22.6,316
2016-11-12,0.2927,0.2898,0.42,242.32,3.76,0.4,3.16,-3.04,5.07,85.04,0.5,chicory,317,0.3114,0.3088,0.2194,0.39,270.87,3.39,0,3.38,-2.86,5.21,88.69,0.475,11.6,21.8,317
2016-11-13,0.2959,0.2885,0.21,187.68,1.74,1.4,0.1,0.21,4.73,88.41,0.525,chicory,317,0.2927,0.3252,0.2163,0.42,242.32,3.76,0.4,3.16,-3.04,5.07,85.04,0.5,1.8,11.6,318
2016-11-14,0.3007,0.2895,0.31,283.44,2.66,6.5,1.02,-1.93,5.68,92.07,0.55,chicory,317,0.2959,0.3114,0.21,0.21,187.68,1.74,1.4,0.1,0.21,4.73,88.41,0.525,8.3,1.8,319
2016-11-15,0.3174,0.2956,0.1,347.55,0.78,10.5,0,5.53,11.83,98.31,0.575,chicory,317,0.3007,0.2927,0.2023,0.31,283.44,2.66,6.5,1.02,-1.93,5.68,92.07,0.55,18.4,8.3,320
2016-11-16,0.3283,0.3064,0.29,412.22,1.9,9.9,1.33,9.31,13.87,93.25,0.6,chicory,317,0.3174,0.2959,0.1981,0.1,347.55,0.78,10.5,0,5.53,11.83,98.31,0.575,26.9,18.4,321
2016-11-17,0.3162,0.3025,0.42,505.48,3.08,16.2,1.59,7.97,11.68,87.6,0.8625,chicory,317,0.3283,0.3007,0.1957,0.29,412.22,1.9,9.9,1.33,9.31,13.87,93.25,0.6,36.6,26.9,322
2016-11-18,0.3246,0.3136,0.45,474.07,3.31,1.6,2.65,3.38,9.14,86.23,1.125,chicory,317,0.3162,0.3174,0.1933,0.42,505.48,3.08,16.2,1.59,7.97,11.68,87.6,0.8625,27.7,36.6,323
2016-11-19,0.2981,0.2987,0.4,423.55,2.95,2.4,2.29,3.8,7.91,80.19,1.3875,chicory,317,0.3246,0.3283,0.1917,0.45,474.07,3.31,1.6,2.65,3.38,9.14,86.23,1.125,20.2,27.7,324
2016-11-20,0.2948,0.295,0.22,613.82,1.6,3.8,0.66,4.83,13.59,75.5,1.65,chicory,317,0.2981,0.3162,0.1906,0.4,423.55,2.95,2.4,2.29,3.8,7.91,80.19,1.3875,7.8,20.2,325
2016-11-21,0.315,0.2994,0.23,412.19,1.5,2.6,0.36,9.63,14.44,82.47,1.9125,chicory,317,0.2948,0.3246,0.1928,0.22,613.82,1.6,3.8,0.66,4.83,13.59,75.5,1.65,8.8,7.8,326
2016-11-22,0.2995,0.2972,0.49,382.21,3.08,0,2.83,6.92,13.05,76.2,2.175,chicory,317,0.315,0.2981,0.1919,0.23,412.19,1.5,2.6,0.36,9.63,14.44,82.47,1.9125,6.4,8.8,327
2016-11-23,0.2864,0.2929,0.32,202.92,2.49,0,1.69,4.68,12.48,91.74,2.4375,chicory,317,0.2995,0.2948,0.1903,0.49,382.21,3.08,0,2.83,6.92,13.05,76.2,2.175,2.6,6.4,328
2016-11-24,0.2797,0.29,0.43,479.68,2.96,0,2.86,4.02,9.35,82.23,2.7,chicory,317,0.2864,0.315,0.2155,0.32,202.92,2.49,0,1.69,4.68,12.48,91.74,2.4375,0,2.6,329
2016-11-25,0.2733,0.2874,0.62,381.6,5.21,0,7.37,-0.17,7.97,76.73,2.9,chicory,317,0.2797,0.2995,0.2172,0.43,479.68,2.96,0,2.86,4.02,9.35,82.23,2.7,0,0,330
2016-11-26,0.2695,0.2856,0.36,125.81,3.64,0,2.89,-2.82,3.71,92.99,3.1,chicory,317,0.2733,0.2864,0.2144,0.62,381.6,5.21,0,7.37,-0.17,7.97,76.73,2.9,0,0,331
2016-11-27,0.2683,0.2839,0.36,165.67,2.84,0,2.17,-0.44,9.07,89.56,3.3,chicory,317,0.2695,0.2797,0.2343,0.36,125.81,3.64,0,2.89,-2.82,3.71,92.99,3.1,0,0,332
2016-11-28,0.2662,0.2825,0.57,263.35,4.86,0,7.11,-3.89,3.88,82.65,3.5,chicory,317,0.2683,0.2733,0.314,0.36,165.67,2.84,0,2.17,-0.44,9.07,89.56,3.3,0,0,333
2016-11-29,0.2579,0.2805,0.6,108.53,5.6,0,7.1,-7.13,3.12,86.78,3.7,chicory,317,0.2662,0.2695,0.3224,0.57,263.35,4.86,0,7.11,-3.89,3.88,82.65,3.5,0,0,334
2016-11-30,0.2303,0.2758,0.43,290,4.14,0,5.2,-7.74,4.8,82.75,3.9,chicory,317,0.2579,0.2683,0.299,0.6,108.53,5.6,0,7.1,-7.13,3.12,86.78,3.7,0,0,335
2016-12-01,0.2555,0.2774,0.17,348.95,1.26,0.2,0.15,3.32,8.14,90,4.1,chicory,317,0.2303,0.2662,0.2889,0.43,290,4.14,0,5.2,-7.74,4.8,82.75,3.9,0.2,0,336
2016-12-02,0.2584,0.2764,0.22,178.75,1.75,0.6,0.93,-1.4,9.12,92.36,4.3,chicory,317,0.2555,0.2579,0.2789,0.17,348.95,1.26,0.2,0.15,3.32,8.14,90,4.1,0.8,0.2,337
2016-12-03,0.2586,0.2757,0.39,68.23,3.65,0,4.57,-4.69,5.91,94.29,3.825,chicory,317,0.2584,0.2303,0.2841,0.22,178.75,1.75,0.6,0.93,-1.4,9.12,92.36,4.3,0.8,0.8,338
2016-12-04,0.2497,0.2738,0.47,208.12,4.77,0,6.8,-5.07,3.23,83.46,3.35,chicory,317,0.2586,0.2555,0.2872,0.39,68.23,3.65,0,4.57,-4.69,5.91,94.29,3.825,0.6,0.8,339
2016-12-05,0.2348,0.2709,0.42,112.26,4.3,0,6.86,-5.68,4.55,82.26,2.875,chicory,317,0.2497,0.2584,0.2768,0.47,208.12,4.77,0,6.8,-5.07,3.23,83.46,3.35,0,0.6,340
2016-12-06,0.2203,0.2682,0.46,125.35,4.29,0,6.81,-5.58,5.78,89.56,2.4,chicory,317,0.2348,0.2586,0.2709,0.42,112.26,4.3,0,6.86,-5.68,4.55,82.26,2.875,0,0,341
2016-12-07,0.2356,0.2688,0.22,307.37,1.7,0,0.87,0.49,8.85,77.95,1.925,chicory,317,0.2203,0.2497,0.2688,0.46,125.35,4.29,0,6.81,-5.58,5.78,89.56,2.4,0,0,342
2016-12-08,0.2493,0.2694,0.37,402.76,2.69,0.2,2.66,5.06,9.36,71.62,1.45,chicory,317,0.2356,0.2348,0.2672,0.22,307.37,1.7,0,0.87,0.49,8.85,77.95,1.925,0.2,0,343
2016-12-09,0.2505,0.2685,0.21,351.9,1.52,0.1,1.36,6.63,11.78,87.16,0.975,chicory,317,0.2493,0.2203,0.2624,0.37,402.76,2.69,0.2,2.66,5.06,9.36,71.62,1.45,0.3,0.2,344
2016-12-10,0.2544,0.268,0.14,363.38,0.99,5.6,0.34,5.62,9.37,91.97,0.5,chicory,317,0.2505,0.2356,0.2593,0.21,351.9,1.52,0.1,1.36,6.63,11.78,87.16,0.975,5.9,0.3,345
2016-12-11,0.2993,0.2738,0.24,404.9,1.77,1.1,0.58,6.28,9.79,88.78,0.575,chicory,317,0.2544,0.2493,0.2584,0.14,363.38,0.99,5.6,0.34,5.62,9.37,91.97,0.5,6.8,5.9,346
2016-12-12,0.293,0.2735,0.18,192.59,1.37,1,0.57,2.49,7.76,93.82,0.65,chicory,317,0.2993,0.2505,0.2672,0.24,404.9,1.77,1.1,0.58,6.28,9.79,88.78,0.575,7.7,6.8,347
2016-12-13,0.2956,0.274,0.11,229.54,0.89,0.8,0.02,4,7.43,94.08,0.725,chicory,317,0.293,0.2544,0.2697,0.18,192.59,1.37,1,0.57,2.49,7.76,93.82,0.65,2.9,7.7,348
2016-12-14,0.2949,0.2743,0.29,185.94,2.08,0,1.97,5.08,9.87,94.46,0.8,chicory,317,0.2956,0.2993,0.2662,0.11,229.54,0.89,0.8,0.02,4,7.43,94.08,0.725,1.8,2.9,349
2016-12-15,0.2868,0.2734,0.14,284.36,0.92,0,0,5.18,8.16,92.15,0.875,chicory,317,0.2949,0.293,0.2731,0.29,185.94,2.08,0,1.97,5.08,9.87,94.46,0.8,0.8,1.8,350
2016-12-16,0.2803,0.2726,0.39,220.28,2.92,0.1,4.05,2.45,7.31,86.54,0.95,chicory,317,0.2868,0.2956,0.2707,0.14,284.36,0.92,0,0,5.18,8.16,92.15,0.875,0.1,0.8,351
2016-12-17,0.287,0.2735,0.2,176.76,1.3,0.3,0.41,2.31,6.94,94.02,1.025,chicory,317,0.2803,0.2949,0.2973,0.39,220.28,2.92,0.1,4.05,2.45,7.31,86.54,0.95,0.4,0.1,352
2016-12-18,0.2879,0.2738,0.21,181.43,1.56,0,0.8,4.57,8.17,94.91,1.1,chicory,317,0.287,0.2868,0.2945,0.2,176.76,1.3,0.3,0.41,2.31,6.94,94.02,1.025,0.4,0.4,353
2016-12-19,0.282,0.2729,0.35,173.92,2.83,0,4.32,-1.2,6.97,94.72,1.275,chicory,317,0.2879,0.2803,0.3088,0.21,181.43,1.56,0,0.8,4.57,8.17,94.91,1.1,0.3,0.4,354
2016-12-20,0.277,0.2723,0.36,193.03,3.34,0,5.35,-2.97,3.45,92.8,1.45,chicory,317,0.282,0.287,0.3252,0.35,173.92,2.83,0,4.32,-1.2,6.97,94.72,1.275,0,0.3,355
2016-12-21,0.2741,0.2716,0.28,395.86,2.4,14.8,1.73,-0.87,7.95,84.9,1.625,chicory,317,0.277,0.2879,0.3114,0.36,193.03,3.34,0,5.35,-2.97,3.45,92.8,1.45,14.8,0,356
2016-12-22,0.3325,0.2874,0.1,302.62,0.92,0.2,0,4.05,6.44,95.05,1.8,chicory,317,0.2741,0.282,0.2927,0.28,395.86,2.4,14.8,1.73,-0.87,7.95,84.9,1.625,15,14.8,357
2016-12-23,0.3064,0.2928,0.26,466.1,2.48,1.3,3.02,3.68,8.36,88.84,1.975,chicory,317,0.3325,0.277,0.2959,0.1,302.62,0.92,0.2,0,4.05,6.44,95.05,1.8,16.3,15,358
2016-12-24,0.3035,0.2931,0.29,538.29,2.06,1.9,1.29,5.87,8.69,85.47,2.15,chicory,317,0.3064,0.2741,0.3007,0.26,466.1,2.48,1.3,3.02,3.68,8.36,88.84,1.975,3.4,16.3,359
2016-12-25,0.3109,0.2947,0.1,622.58,0.46,3.6,0,7.84,11.3,90.44,2.325,chicory,317,0.3035,0.3325,0.3174,0.29,538.29,2.06,1.9,1.29,5.87,8.69,85.47,2.15,6.8,3.4,360
2016-12-26,0.3147,0.2968,0.34,519.9,2.68,1,3.49,3.13,11.32,79.88,2.5,chicory,317,0.3109,0.3064,0.3283,0.1,622.58,0.46,3.6,0,7.84,11.3,90.44,2.325,6.5,6.8,361
2016-12-27,0.3024,0.2953,0.4,287.07,3.35,0.1,5.81,1.41,8.73,89.25,2.41666666666667,chicory,317,0.3147,0.3035,0.3162,0.34,519.9,2.68,1,3.49,3.13,11.32,79.88,2.5,4.7,6.5,362
2016-12-28,0.2931,0.2929,0.18,135.64,1.59,0,0.71,-3.06,4.56,95.83,2.33333333333333,chicory,317,0.3024,0.3109,0.3246,0.4,287.07,3.35,0.1,5.81,1.41,8.73,89.25,2.41666666666667,1.1,4.7,363
2016-12-29,0.2869,0.291,0.33,77.84,3.33,0,5.24,-5.35,2.64,95.18,2.25,chicory,317,0.2931,0.3147,0.2981,0.18,135.64,1.59,0,0.71,-3.06,4.56,95.83,2.33333333333333,0.1,1.1,364
2016-12-30,0.2718,0.2878,0.41,162.73,4.23,0.2,6.54,-6.52,3.18,93.95,2.16666666666667,chicory,317,0.2869,0.3024,0.2948,0.33,77.84,3.33,0,5.24,-5.35,2.64,95.18,2.25,0.2,0.1,365
